time,proto,data_len,ip_src,ip_dst,src_port,dst_port
1554878593.195835,17,49,192.168.1.149,192.168.1.1,53966,53
1554878593.195978,17,47,192.168.1.149,192.168.1.1,49047,53
1554878593.196094,17,49,192.168.1.149,192.168.1.1,40366,53
1554878593.196181,17,47,192.168.1.149,192.168.1.1,54286,53
1554878593.196264,17,47,192.168.1.149,192.168.1.1,58095,53
1554878593.19942,17,47,192.168.1.1,192.168.1.149,53,49047
1554878593.199753,17,313,192.168.1.1,192.168.1.149,53,53966
1554878593.200044,17,36,192.168.1.149,192.168.1.1,33610,53
1554878593.20012,17,325,192.168.1.1,192.168.1.149,53,40366
1554878593.200466,17,49,192.168.1.149,192.168.1.1,41148,53
1554878593.20056,17,49,192.168.1.149,192.168.1.1,58639,53
1554878593.206452,17,100,192.168.1.1,192.168.1.149,53,41148
1554878593.219239,17,112,192.168.1.1,192.168.1.149,53,58639
1554878593.219657,17,48,192.168.1.149,192.168.1.1,39960,53
1554878593.219729,17,48,192.168.1.149,192.168.1.1,43450,53
1554878593.237308,17,108,192.168.1.1,192.168.1.149,53,58095
1554878593.240544,17,199,192.168.1.1,192.168.1.149,53,54286
1554878593.296906,17,336,192.168.1.1,192.168.1.149,53,39960
1554878593.29696,17,496,192.168.1.1,192.168.1.149,53,43450
1554878593.354215,17,440,192.168.1.1,192.168.1.149,53,33610
1554878596.010791,6,517,192.168.1.149,130.206.164.68,53000,443
1554878596.017699,6,1448,130.206.164.68,192.168.1.149,443,53000
1554878596.017976,6,1448,130.206.164.68,192.168.1.149,443,53000
1554878596.018101,6,695,130.206.164.68,192.168.1.149,443,53000
1554878596.022008,6,126,192.168.1.149,130.206.164.68,53000,443
1554878596.022521,6,389,192.168.1.149,130.206.164.68,53000,443
1554878596.024043,6,274,130.206.164.68,192.168.1.149,443,53000
1554878596.470523,6,1448,130.206.164.68,192.168.1.149,443,53000
1554878596.471416,6,1448,130.206.164.68,192.168.1.149,443,53000
1554878596.471496,6,1448,130.206.164.68,192.168.1.149,443,53000
1554878596.471973,6,1448,130.206.164.68,192.168.1.149,443,53000
1554878596.47211,6,1448,130.206.164.68,192.168.1.149,443,53000
1554878596.473408,6,1448,130.206.164.68,192.168.1.149,443,53000
1554878596.473431,6,1448,130.206.164.68,192.168.1.149,443,53000
1554878596.474201,6,1448,130.206.164.68,192.168.1.149,443,53000
1554878596.474229,6,1448,130.206.164.68,192.168.1.149,443,53000
1554878596.47449,6,1448,130.206.164.68,192.168.1.149,443,53000
1554878596.47463,6,1448,130.206.164.68,192.168.1.149,443,53000
1554878596.475778,6,1448,130.206.164.68,192.168.1.149,443,53000
1554878596.475824,6,1448,130.206.164.68,192.168.1.149,443,53000
1554878596.476158,6,1448,130.206.164.68,192.168.1.149,443,53000
1554878596.476186,6,1448,130.206.164.68,192.168.1.149,443,53000
1554878596.476208,6,1448,130.206.164.68,192.168.1.149,443,53000
1554878596.476916,6,1448,130.206.164.68,192.168.1.149,443,53000
1554878596.47695,6,1448,130.206.164.68,192.168.1.149,443,53000
1554878596.476972,6,1448,130.206.164.68,192.168.1.149,443,53000
1554878596.47737,6,1448,130.206.164.68,192.168.1.149,443,53000
1554878596.477403,6,1448,130.206.164.68,192.168.1.149,443,53000
1554878596.479168,6,1448,130.206.164.68,192.168.1.149,443,53000
1554878596.479213,6,1448,130.206.164.68,192.168.1.149,443,53000
