time,proto,data_len,ip_src,ip_dst,src_port,dst_port
1554715600.985381,17,56,192.168.1.149,154.9.81.43,46091,123
1554715601.038334,17,56,154.9.81.43,192.168.1.149,123,46091
1554715658.273137,6,31,180.142.236.35,192.168.1.149,443,35644
1554715658.273281,6,35,192.168.1.149,180.142.236.35,35644,443
1554715660.524369,17,55,192.168.1.149,192.168.1.1,52962,53
1554715660.524583,17,55,192.168.1.149,192.168.1.1,44247,53
1554715660.526137,17,87,192.168.1.1,192.168.1.149,53,52962
1554715660.526331,17,55,192.168.1.1,192.168.1.149,53,44247
1554715661.756111,6,87,192.168.1.149,108.223.81.72,46030,80
1554715661.964449,6,148,108.223.81.72,192.168.1.149,80,46030
1554715729.235281,17,56,192.168.1.149,154.9.81.43,40745,123
1554715729.288654,17,56,154.9.81.43,192.168.1.149,123,40745
