time,proto,data_len,ip_src,ip_dst,src_port,dst_port
1551362307.919959,17,180,192.168.1.149,239.255.255.250,35570,1900
1551362308.033883,17,55,192.168.1.149,192.168.1.1,46807,53
1551362308.035232,17,71,192.168.1.1,192.168.1.149,53,46807
1551362308.064343,6,213,192.168.1.149,172.217.168.163,51528,443
1551362308.106939,6,1418,172.217.168.163,192.168.1.149,443,51528
1551362308.107217,6,1418,172.217.168.163,192.168.1.149,443,51528
1551362308.107345,6,998,172.217.168.163,192.168.1.149,443,51528
1551362308.107941,6,93,192.168.1.149,172.217.168.163,51528,443
1551362308.121554,6,93,192.168.1.149,172.217.168.163,51528,443
1551362308.121926,6,262,192.168.1.149,172.217.168.163,51528,443
1551362308.124593,6,284,172.217.168.163,192.168.1.149,443,51528
1551362308.124698,6,69,172.217.168.163,192.168.1.149,443,51528
1551362308.124953,6,38,192.168.1.149,172.217.168.163,51528,443
1551362308.138628,6,38,172.217.168.163,192.168.1.149,443,51528
1551362308.153308,17,40,192.168.1.149,192.168.1.1,38893,53
1551362308.154847,17,304,192.168.1.1,192.168.1.149,53,38893
1551362308.168779,6,181,172.217.168.163,192.168.1.149,443,51528
1551362308.16931,6,38,172.217.168.163,192.168.1.149,443,51528
1551362308.169319,6,46,172.217.168.163,192.168.1.149,443,51528
1551362308.170278,6,46,192.168.1.149,172.217.168.163,51528,443
1551362308.180543,6,202,192.168.1.149,216.58.211.36,43316,443
1551362308.242322,6,1418,216.58.211.36,192.168.1.149,443,43316
1551362308.242609,6,1149,216.58.211.36,192.168.1.149,443,43316
1551362308.260332,6,1149,216.58.211.36,192.168.1.149,443,43316
1551362308.597202,17,45,192.168.1.149,192.168.1.1,48454,53
1551362308.59886,6,258,192.168.1.149,216.58.211.36,43316,443
1551362308.600444,6,93,192.168.1.149,216.58.211.36,43316,443
1551362308.60095,6,822,192.168.1.149,216.58.211.36,43316,443
1551362308.60179,17,309,192.168.1.1,192.168.1.149,53,48454
1551362308.618405,6,207,192.168.1.149,216.58.211.205,56196,443
1551362308.619548,6,321,216.58.211.36,192.168.1.149,443,43316
1551362308.620274,6,69,216.58.211.36,192.168.1.149,443,43316
1551362308.620295,6,38,216.58.211.36,192.168.1.149,443,43316
1551362308.620376,6,38,192.168.1.149,216.58.211.36,43316,443
1551362308.662971,6,265,216.58.211.36,192.168.1.149,443,43316
1551362308.663732,6,1418,216.58.211.205,192.168.1.149,443,56196
1551362308.663776,6,1418,216.58.211.205,192.168.1.149,443,56196
1551362308.663791,6,133,216.58.211.205,192.168.1.149,443,56196
1551362308.663802,6,132,216.58.211.36,192.168.1.149,443,43316
1551362308.663808,6,197,216.58.211.36,192.168.1.149,443,43316
1551362308.663814,6,1418,216.58.211.36,192.168.1.149,443,43316
1551362308.663827,6,1418,216.58.211.36,192.168.1.149,443,43316
1551362308.663833,6,1418,216.58.211.36,192.168.1.149,443,43316
1551362308.663845,6,1418,216.58.211.36,192.168.1.149,443,43316
1551362308.663851,6,1418,216.58.211.36,192.168.1.149,443,43316
1551362308.663865,6,1418,216.58.211.36,192.168.1.149,443,43316
1551362308.66387,6,1418,216.58.211.36,192.168.1.149,443,43316
1551362308.664698,6,1418,216.58.211.36,192.168.1.149,443,43316
1551362308.664714,6,1418,216.58.211.36,192.168.1.149,443,43316
1551362308.664772,6,258,192.168.1.149,216.58.211.205,56196,443
1551362308.665824,6,1418,216.58.211.36,192.168.1.149,443,43316
1551362308.665844,6,1418,216.58.211.36,192.168.1.149,443,43316
1551362308.667872,6,1273,216.58.211.36,192.168.1.149,443,43316
1551362308.670079,6,46,192.168.1.149,216.58.211.36,43316,443
1551362308.670311,6,93,192.168.1.149,216.58.211.205,56196,443
1551362308.670509,6,578,192.168.1.149,216.58.211.205,56196,443
1551362308.67086,6,39,192.168.1.149,216.58.211.205,56196,443
1551362308.683556,6,321,216.58.211.205,192.168.1.149,443,56196
1551362308.683762,6,69,216.58.211.205,192.168.1.149,443,56196
1551362308.685144,6,38,192.168.1.149,216.58.211.205,56196,443
1551362308.685754,6,38,216.58.211.205,192.168.1.149,443,56196
1551362308.716371,6,634,216.58.211.205,192.168.1.149,443,56196
1551362308.716645,6,383,216.58.211.205,192.168.1.149,443,56196
1551362308.716757,6,224,216.58.211.205,192.168.1.149,443,56196
1551362308.71693,6,46,192.168.1.149,216.58.211.205,56196,443
1551362308.786707,6,137,192.168.1.149,216.58.211.36,43316,443
1551362308.795981,6,355,192.168.1.149,216.58.211.36,43316,443
1551362308.80714,6,308,192.168.1.149,216.58.211.36,43316,443
1551362308.840056,6,76,216.58.211.36,192.168.1.149,443,43316
1551362308.840391,6,38,216.58.211.36,192.168.1.149,443,43316
1551362308.840502,6,46,216.58.211.36,192.168.1.149,443,43316
1551362308.840916,6,46,192.168.1.149,216.58.211.36,43316,443
1551362308.84663,6,74,216.58.211.36,192.168.1.149,443,43316
1551362308.846734,6,38,216.58.211.36,192.168.1.149,443,43316
1551362308.870994,6,119,216.58.211.36,192.168.1.149,443,43316
1551362308.871017,6,1418,216.58.211.36,192.168.1.149,443,43316
1551362308.871357,6,1418,216.58.211.36,192.168.1.149,443,43316
1551362308.871369,6,1418,216.58.211.36,192.168.1.149,443,43316
1551362308.871787,6,1418,216.58.211.36,192.168.1.149,443,43316
1551362308.871803,6,1314,216.58.211.36,192.168.1.149,443,43316
1551362308.872494,6,1418,216.58.211.36,192.168.1.149,443,43316
