time,proto,data_len,ip_src,ip_dst,src_port,dst_port
1554465695.954844,17,66,192.168.1.149,192.168.1.1,55274,53
1554465695.955162,17,66,192.168.1.149,192.168.1.1,56081,53
1554465695.956725,17,55,192.168.1.1,192.168.1.149,53,56081
1554465695.957025,17,66,192.168.1.149,192.168.1.1,56081,53
1554465695.957826,17,55,192.168.1.1,192.168.1.149,53,56081
1554465695.95787,17,66,192.168.1.149,192.168.1.1,56081,53
1554465695.958783,17,98,192.168.1.1,192.168.1.149,53,55274
1554465695.958823,17,66,192.168.1.149,192.168.1.1,55274,53
1554465695.959056,17,55,192.168.1.1,192.168.1.149,53,56081
1554465695.959087,17,66,192.168.1.149,192.168.1.1,56081,53
1554465695.960029,17,87,192.168.1.1,192.168.1.149,53,55274
1554465695.960082,17,66,192.168.1.149,192.168.1.1,55274,53
1554465695.960328,17,55,192.168.1.1,192.168.1.149,53,56081
1554465695.960378,17,66,192.168.1.149,192.168.1.1,56081,53
1554465695.961446,17,87,192.168.1.1,192.168.1.149,53,55274
1554465695.9615,17,66,192.168.1.149,192.168.1.1,55274,53
1554465695.961736,17,55,192.168.1.1,192.168.1.149,53,56081
1554465695.961769,17,66,192.168.1.149,192.168.1.1,56081,53
1554465695.962693,17,87,192.168.1.1,192.168.1.149,53,55274
1554465695.962727,17,66,192.168.1.149,192.168.1.1,55274,53
1554465695.963286,17,55,192.168.1.1,192.168.1.149,53,56081
1554465695.963343,17,66,192.168.1.149,192.168.1.1,56081,53
1554465695.963987,17,87,192.168.1.1,192.168.1.149,53,55274
1554465695.96404,17,66,192.168.1.149,192.168.1.1,55274,53
1554465695.964277,17,55,192.168.1.1,192.168.1.149,53,56081
1554465695.964327,17,66,192.168.1.149,192.168.1.1,56081,53
1554465695.965144,17,87,192.168.1.1,192.168.1.149,53,55274
1554465695.965196,17,66,192.168.1.149,192.168.1.1,55274,53
1554465695.965787,17,55,192.168.1.1,192.168.1.149,53,56081
1554465695.965828,17,66,192.168.1.149,192.168.1.1,56081,53
1554465695.965896,17,87,192.168.1.1,192.168.1.149,53,55274
1554465695.96593,17,66,192.168.1.149,192.168.1.1,55274,53
1554465695.966903,17,55,192.168.1.1,192.168.1.149,53,56081
1554465695.966959,17,66,192.168.1.149,192.168.1.1,56081,53
1554465695.967031,17,87,192.168.1.1,192.168.1.149,53,55274
1554465695.967069,17,66,192.168.1.149,192.168.1.1,55274,53
1554465695.967986,17,55,192.168.1.1,192.168.1.149,53,56081
1554465695.968025,17,66,192.168.1.149,192.168.1.1,56081,53
1554465695.968094,17,87,192.168.1.1,192.168.1.149,53,55274
1554465695.968131,17,66,192.168.1.149,192.168.1.1,55274,53
1554465695.968918,17,55,192.168.1.1,192.168.1.149,53,56081
1554465695.968955,17,66,192.168.1.149,192.168.1.1,56081,53
1554465695.96903,17,87,192.168.1.1,192.168.1.149,53,55274
1554465695.969066,17,66,192.168.1.149,192.168.1.1,55274,53
1554465695.969902,17,55,192.168.1.1,192.168.1.149,53,56081
1554465695.969939,17,66,192.168.1.149,192.168.1.1,56081,53
1554465695.970013,17,87,192.168.1.1,192.168.1.149,53,55274
1554465695.97005,17,66,192.168.1.149,192.168.1.1,55274,53
1554465695.970988,17,55,192.168.1.1,192.168.1.149,53,56081
1554465695.971023,17,66,192.168.1.149,192.168.1.1,56081,53
1554465695.971098,17,87,192.168.1.1,192.168.1.149,53,55274
1554465695.971134,17,66,192.168.1.149,192.168.1.1,55274,53
1554465695.971899,17,55,192.168.1.1,192.168.1.149,53,56081
1554465695.971937,17,66,192.168.1.149,192.168.1.1,56081,53
1554465695.972007,17,87,192.168.1.1,192.168.1.149,53,55274
1554465695.972044,17,66,192.168.1.149,192.168.1.1,55274,53
1554465695.972751,17,55,192.168.1.1,192.168.1.149,53,56081
1554465695.972787,17,66,192.168.1.149,192.168.1.1,56081,53
1554465695.972863,17,87,192.168.1.1,192.168.1.149,53,55274
1554465695.972899,17,66,192.168.1.149,192.168.1.1,55274,53
1554465695.973914,17,55,192.168.1.1,192.168.1.149,53,56081
1554465695.97395,17,66,192.168.1.149,192.168.1.1,56081,53
1554465695.97442,17,87,192.168.1.1,192.168.1.149,53,55274
1554465695.974457,17,66,192.168.1.149,192.168.1.1,55274,53
1554465695.975223,17,55,192.168.1.1,192.168.1.149,53,56081
1554465695.97526,17,66,192.168.1.149,192.168.1.1,56081,53
1554465695.975582,17,87,192.168.1.1,192.168.1.149,53,55274
1554465695.975621,17,66,192.168.1.149,192.168.1.1,55274,53
1554465695.976306,17,55,192.168.1.1,192.168.1.149,53,56081
1554465695.976343,17,66,192.168.1.149,192.168.1.1,56081,53
1554465695.976418,17,87,192.168.1.1,192.168.1.149,53,55274
1554465695.976455,17,66,192.168.1.149,192.168.1.1,55274,53
1554465695.977196,17,55,192.168.1.1,192.168.1.149,53,56081
1554465695.977255,17,66,192.168.1.149,192.168.1.1,56081,53
1554465695.977285,17,87,192.168.1.1,192.168.1.149,53,55274
1554465695.977335,17,66,192.168.1.149,192.168.1.1,55274,53
1554465695.978062,17,55,192.168.1.1,192.168.1.149,53,56081
1554465695.978123,17,66,192.168.1.149,192.168.1.1,56081,53
1554465695.978176,17,87,192.168.1.1,192.168.1.149,53,55274
