time,proto,data_len,ip_src,ip_dst,src_port,dst_port
1554733810.150882,6,46,192.168.1.149,205.239.39.92,45350,443
1554733810.173696,6,46,205.239.39.92,192.168.1.149,443,45350
1554733815.769317,6,52,160.175.171.249,192.168.1.149,443,60094
1554733825.151626,6,46,192.168.1.149,35.164.93.218,48342,443
1554733825.175507,6,46,35.164.93.218,192.168.1.149,443,48342
1554733840.756798,6,52,160.175.171.249,192.168.1.149,443,60094
1554733866.254749,6,52,160.175.171.249,192.168.1.149,443,60094
1554733866.254841,6,31,160.175.171.249,192.168.1.149,443,60094
1554733866.255255,6,39,160.175.171.249,192.168.1.149,443,60094
1554733866.256006,6,39,192.168.1.149,160.175.171.249,60094,443
1554733866.265098,17,53,192.168.1.149,192.168.1.1,45671,53
1554733866.268461,17,329,192.168.1.1,192.168.1.149,53,45671
1554733866.279615,6,383,192.168.1.149,160.175.171.249,60094,443
1554733866.328667,6,204,160.175.171.249,192.168.1.149,443,60094
1554733866.329125,6,52,160.175.171.249,192.168.1.149,443,60094
1554733869.152451,6,46,192.168.1.149,205.239.39.92,45350,443
1554733869.174831,6,46,205.239.39.92,192.168.1.149,443,45350
1554733871.720959,17,41,192.168.1.149,192.168.1.1,56084,53
1554733871.724286,17,324,192.168.1.1,192.168.1.149,53,56084
1554733871.727068,6,106,192.168.1.149,205.239.39.92,45350,443
1554733871.772451,6,93,205.239.39.92,192.168.1.149,443,45350
1554733871.772536,6,81,205.239.39.92,192.168.1.149,443,45350
1554733871.772628,6,38,205.239.39.92,192.168.1.149,443,45350
1554733871.772742,6,46,205.239.39.92,192.168.1.149,443,45350
1554733871.773306,6,46,192.168.1.149,205.239.39.92,45350,443
1554733884.153116,6,46,192.168.1.149,35.164.93.218,48342,443
1554733884.175375,6,46,35.164.93.218,192.168.1.149,443,48342
1554733892.569859,6,52,160.175.171.249,192.168.1.149,443,60094
1554733894.854457,17,49,192.168.1.149,192.168.1.1,59906,53
1554733894.854622,17,49,192.168.1.149,192.168.1.1,34011,53
1554733894.856714,17,313,192.168.1.1,192.168.1.149,53,59906
1554733894.85705,17,325,192.168.1.1,192.168.1.149,53,34011
1554733894.887501,6,631,192.168.1.149,112.242.147.83,58188,443
1554733894.915794,6,212,112.242.147.83,192.168.1.149,443,58188
1554733894.916504,6,64,192.168.1.149,112.242.147.83,58188,443
1554733894.91805,6,170,192.168.1.149,112.242.147.83,58188,443
1554733894.918079,6,1368,192.168.1.149,112.242.147.83,58188,443
1554733894.9186,6,620,192.168.1.149,112.242.147.83,58188,443
1554733894.940096,6,502,112.242.147.83,192.168.1.149,443,58188
1554733894.940152,6,62,112.242.147.83,192.168.1.149,443,58188
1554733894.940309,6,31,112.242.147.83,192.168.1.149,443,58188
1554733894.940604,6,31,192.168.1.149,112.242.147.83,58188,443
1554733895.04104,6,427,112.242.147.83,192.168.1.149,443,58188
1554733895.041211,6,99,112.242.147.83,192.168.1.149,443,58188
1554733895.04134,6,225,112.242.147.83,192.168.1.149,443,58188
1554733895.041405,6,226,112.242.147.83,192.168.1.149,443,58188
1554733895.041421,6,39,112.242.147.83,192.168.1.149,443,58188
1554733895.042104,6,39,192.168.1.149,112.242.147.83,58188,443
1554733920.115646,6,52,160.175.171.249,192.168.1.149,443,60094
1554733921.575438,17,53,192.168.1.149,192.168.1.1,35734,53
1554733921.575591,17,53,192.168.1.149,192.168.1.1,58014,53
1554733921.578916,17,317,192.168.1.1,192.168.1.149,53,35734
1554733921.57901,17,329,192.168.1.1,192.168.1.149,53,58014
1554733921.606089,6,517,192.168.1.149,122.195.118.76,33258,443
1554733921.67047,6,1418,122.195.118.76,192.168.1.149,443,33258
1554733921.670573,6,1418,122.195.118.76,192.168.1.149,443,33258
1554733921.671767,6,759,122.195.118.76,192.168.1.149,443,33258
1554733921.677984,6,93,192.168.1.149,122.195.118.76,33258,443
1554733921.679012,6,177,192.168.1.149,122.195.118.76,33258,443
