time,proto,data_len,ip_src,ip_dst,src_port,dst_port
1554471097.110968,6,87,192.168.1.149,35.224.99.156,44254,80
1554471097.31415,6,148,35.224.99.156,192.168.1.149,80,44254
1554471107.232105,17,180,192.168.1.149,239.255.255.250,36147,1900
1554471108.233516,17,180,192.168.1.149,239.255.255.250,36147,1900
1554471109.235307,17,180,192.168.1.149,239.255.255.250,36147,1900
1554471110.236505,17,180,192.168.1.149,239.255.255.250,36147,1900
1554471124.557537,6,6,192.0.76.3,192.168.1.149,443,46404
1554471124.557768,6,6,192.0.73.2,192.168.1.149,443,58202
1554471124.557793,6,6,192.0.77.37,192.168.1.149,443,39352
1554471124.564195,6,6,192.0.77.32,192.168.1.149,443,41814
1554471126.603277,6,6,192.0.76.3,192.168.1.149,443,46386
1554471126.6042,6,6,192.0.78.145,192.168.1.149,443,48824
1554471126.612962,6,6,192.0.77.2,192.168.1.149,443,48410
1554471169.611404,6,6,192.0.76.3,192.168.1.149,443,46404
1554471169.611691,6,6,192.0.77.32,192.168.1.149,443,41814
1554471169.612108,6,6,192.0.77.37,192.168.1.149,443,39352
1554471169.612144,6,6,192.0.73.2,192.168.1.149,443,58202
1554471171.659449,6,6,192.0.76.3,192.168.1.149,443,46386
1554471171.65979,6,6,192.0.78.145,192.168.1.149,443,48824
1554471171.662624,6,6,192.0.77.2,192.168.1.149,443,48410
1554471214.562996,6,46,192.0.77.32,192.168.1.149,443,41814
1554471214.563233,6,31,192.0.77.32,192.168.1.149,443,41814
1554471214.563362,6,46,192.0.76.3,192.168.1.149,443,46404
1554471214.563385,6,31,192.0.76.3,192.168.1.149,443,46404
1554471214.563406,6,46,192.0.77.37,192.168.1.149,443,39352
1554471214.563422,6,31,192.0.77.37,192.168.1.149,443,39352
1554471214.563441,6,46,192.0.73.2,192.168.1.149,443,58202
1554471214.563455,6,31,192.0.73.2,192.168.1.149,443,58202
1554471214.870274,6,46,192.0.78.145,192.168.1.149,443,48824
1554471214.870432,6,31,192.0.78.145,192.168.1.149,443,48824
1554471214.871277,6,46,192.0.76.3,192.168.1.149,443,46386
1554471214.871392,6,31,192.0.76.3,192.168.1.149,443,46386
1554471214.948542,6,46,192.0.77.2,192.168.1.149,443,48410
1554471214.948636,6,31,192.0.77.2,192.168.1.149,443,48410
1554471227.233806,17,180,192.168.1.149,239.255.255.250,54504,1900
1554471228.234793,17,180,192.168.1.149,239.255.255.250,54504,1900
1554471229.236613,17,180,192.168.1.149,239.255.255.250,54504,1900
1554471230.237332,17,180,192.168.1.149,239.255.255.250,54504,1900
