time,proto,data_len,ip_src,ip_dst,src_port,dst_port
1554733546.25188,6,52,160.175.171.249,192.168.1.149,443,60094
1554733556.349193,6,46,192.168.1.149,163.209.6.30,40870,443
1554733556.370798,6,46,163.209.6.30,192.168.1.149,443,40870
1554733570.348689,6,46,192.168.1.149,205.239.39.92,45350,443
1554733570.375104,6,46,205.239.39.92,192.168.1.149,443,45350
1554733570.940896,6,52,160.175.171.249,192.168.1.149,443,60094
1554733583.349399,6,46,192.168.1.149,35.164.93.218,48334,443
1554733583.374642,6,46,35.164.93.218,192.168.1.149,443,48334
1554733593.961562,17,49,192.168.1.149,192.168.1.1,60417,53
1554733593.961661,17,49,192.168.1.149,192.168.1.1,42739,53
1554733593.964836,17,313,192.168.1.1,192.168.1.149,53,60417
1554733593.965135,17,325,192.168.1.1,192.168.1.149,53,42739
1554733593.995039,6,631,192.168.1.149,112.242.147.83,58182,443
1554733594.021915,6,212,112.242.147.83,192.168.1.149,443,58182
1554733594.022346,6,64,192.168.1.149,112.242.147.83,58182,443
1554733594.023365,6,170,192.168.1.149,112.242.147.83,58182,443
1554733594.023382,6,1368,192.168.1.149,112.242.147.83,58182,443
1554733594.023915,6,620,192.168.1.149,112.242.147.83,58182,443
1554733594.047551,6,502,112.242.147.83,192.168.1.149,443,58182
1554733594.048062,6,62,112.242.147.83,192.168.1.149,443,58182
1554733594.048172,6,31,192.168.1.149,112.242.147.83,58182,443
1554733594.048332,6,31,112.242.147.83,192.168.1.149,443,58182
1554733594.791081,6,426,112.242.147.83,192.168.1.149,443,58182
1554733594.792865,6,132,112.242.147.83,192.168.1.149,443,58182
1554733594.792891,6,211,112.242.147.83,192.168.1.149,443,58182
1554733594.792905,6,50,112.242.147.83,192.168.1.149,443,58182
1554733594.792917,6,39,112.242.147.83,192.168.1.149,443,58182
1554733594.792925,6,39,112.242.147.83,192.168.1.149,443,58182
1554733594.793019,6,39,192.168.1.149,112.242.147.83,58182,443
1554733599.499899,6,52,160.175.171.249,192.168.1.149,443,60094
1554733614.971029,6,46,192.168.1.149,163.209.6.30,40870,443
