time,proto,data_len,ip_src,ip_dst,src_port,dst_port
1554879431.043782,17,180,192.168.1.149,239.255.255.250,46017,1900
1554879432.04458,17,180,192.168.1.149,239.255.255.250,46017,1900
1554879433.044951,17,180,192.168.1.149,239.255.255.250,46017,1900
1554879434.045908,17,180,192.168.1.149,239.255.255.250,46017,1900
1554879434.180943,17,55,192.168.1.149,192.168.1.1,54202,53
1554879434.183039,17,326,192.168.1.1,192.168.1.149,53,54202
1554879434.197616,6,213,192.168.1.149,216.58.211.195,36494,443
1554879434.234744,6,1418,216.58.211.195,192.168.1.149,443,36494
1554879434.234825,6,1418,216.58.211.195,192.168.1.149,443,36494
1554879434.235034,6,1005,216.58.211.195,192.168.1.149,443,36494
1554879434.235846,6,93,192.168.1.149,216.58.211.195,36494,443
1554879434.247794,6,284,216.58.211.195,192.168.1.149,443,36494
1554879434.248035,6,69,216.58.211.195,192.168.1.149,443,36494
1554879434.275381,6,69,216.58.211.195,192.168.1.149,443,36494
1554879434.786278,17,40,192.168.1.149,192.168.1.1,36369,53
1554879434.788345,17,304,192.168.1.1,192.168.1.149,53,36369
1554879434.936493,17,48,192.168.1.149,224.0.0.251,5353,5353
1554879434.936731,6,93,192.168.1.149,216.58.211.195,36494,443
1554879434.936976,6,202,192.168.1.149,172.217.17.4,41182,443
1554879434.937783,6,300,192.168.1.149,216.58.211.195,36494,443
1554879434.950244,6,38,216.58.211.195,192.168.1.149,443,36494
1554879434.973642,6,1418,172.217.17.4,192.168.1.149,443,41182
1554879434.973753,6,1155,172.217.17.4,192.168.1.149,443,41182
1554879434.990615,6,311,216.58.211.195,192.168.1.149,443,36494
1554879434.990656,6,1418,216.58.211.195,192.168.1.149,443,36494
1554879434.990872,6,1418,216.58.211.195,192.168.1.149,443,36494
1554879434.991007,6,925,216.58.211.195,192.168.1.149,443,36494
1554879435.0225,6,1418,216.58.211.195,192.168.1.149,443,36494
1554879435.022559,6,1418,216.58.211.195,192.168.1.149,443,36494
1554879435.022988,6,1418,216.58.211.195,192.168.1.149,443,36494
1554879435.023027,6,1418,216.58.211.195,192.168.1.149,443,36494
1554879435.023054,6,1418,216.58.211.195,192.168.1.149,443,36494
1554879435.023077,6,1418,216.58.211.195,192.168.1.149,443,36494
1554879435.023104,6,1418,216.58.211.195,192.168.1.149,443,36494
1554879435.02313,6,1418,216.58.211.195,192.168.1.149,443,36494
1554879435.023614,6,1418,216.58.211.195,192.168.1.149,443,36494
1554879435.02374,6,1418,216.58.211.195,192.168.1.149,443,36494
1554879435.024374,6,1418,216.58.211.195,192.168.1.149,443,36494
1554879435.024482,6,1143,216.58.211.195,192.168.1.149,443,36494
1554879435.025218,6,1418,216.58.211.195,192.168.1.149,443,36494
1554879435.025997,6,1418,216.58.211.195,192.168.1.149,443,36494
1554879435.02685,6,1418,216.58.211.195,192.168.1.149,443,36494
1554879435.02688,6,1418,216.58.211.195,192.168.1.149,443,36494
1554879435.027421,6,962,216.58.211.195,192.168.1.149,443,36494
1554879435.028184,6,46,192.168.1.149,216.58.211.195,36494,443
1554879435.640597,17,44,192.168.1.149,224.0.0.251,5353,5353
1554879435.754312,6,258,192.168.1.149,172.217.17.4,41182,443
1554879435.76651,6,321,172.217.17.4,192.168.1.149,443,41182
1554879435.858327,17,45,192.168.1.149,192.168.1.1,43824,53
1554879435.859776,17,309,192.168.1.1,192.168.1.149,53,43824
1554879435.873218,6,207,192.168.1.149,216.58.201.141,45602,443
1554879435.914032,6,1418,216.58.201.141,192.168.1.149,443,45602
1554879435.914077,6,1418,216.58.201.141,192.168.1.149,443,45602
1554879435.914284,6,143,216.58.201.141,192.168.1.149,443,45602
1554879435.914975,6,258,192.168.1.149,216.58.201.141,45602,443
1554879435.917727,6,93,192.168.1.149,216.58.201.141,45602,443
1554879435.917995,6,599,192.168.1.149,216.58.201.141,45602,443
1554879435.918321,6,39,192.168.1.149,216.58.201.141,45602,443
1554879435.928126,6,321,216.58.201.141,192.168.1.149,443,45602
1554879435.928384,6,69,216.58.201.141,192.168.1.149,443,45602
1554879435.928542,6,38,192.168.1.149,216.58.201.141,45602,443
1554879435.929501,6,38,216.58.201.141,192.168.1.149,443,45602
1554879435.936774,17,48,192.168.1.149,224.0.0.251,5353,5353
1554879435.957466,6,629,216.58.201.141,192.168.1.149,443,45602
1554879435.957726,6,213,216.58.201.141,192.168.1.149,443,45602
1554879435.957855,6,268,216.58.201.141,192.168.1.149,443,45602
1554879435.957863,6,163,216.58.201.141,192.168.1.149,443,45602
1554879435.957869,6,46,216.58.201.141,192.168.1.149,443,45602
1554879435.958672,6,46,192.168.1.149,216.58.201.141,45602,443
1554879436.641303,17,44,192.168.1.149,224.0.0.251,5353,5353
1554879437.318455,6,93,192.168.1.149,172.217.17.4,41182,443
1554879437.319114,6,672,192.168.1.149,172.217.17.4,41182,443
1554879437.330244,6,69,172.217.17.4,192.168.1.149,443,41182
1554879437.330436,6,38,192.168.1.149,172.217.17.4,41182,443
1554879437.331279,6,38,172.217.17.4,192.168.1.149,443,41182
1554879437.366605,6,258,172.217.17.4,192.168.1.149,443,41182
1554879437.366789,6,132,172.217.17.4,192.168.1.149,443,41182
1554879437.366871,6,39,172.217.17.4,192.168.1.149,443,41182
1554879437.366943,6,38,172.217.17.4,192.168.1.149,443,41182
1554879437.366955,6,46,172.217.17.4,192.168.1.149,443,41182
1554879437.367633,6,46,192.168.1.149,172.217.17.4,41182,443
1554879437.937765,17,48,192.168.1.149,224.0.0.251,5353,5353
1554879438.285836,6,169,192.168.1.149,172.217.17.4,41182,443
1554879438.339557,6,197,172.217.17.4,192.168.1.149,443,41182
1554879438.339583,6,1418,172.217.17.4,192.168.1.149,443,41182
1554879438.339995,6,1418,172.217.17.4,192.168.1.149,443,41182
1554879438.340007,6,1418,172.217.17.4,192.168.1.149,443,41182
1554879438.340036,6,1418,172.217.17.4,192.168.1.149,443,41182
1554879438.340044,6,1418,172.217.17.4,192.168.1.149,443,41182
1554879438.340514,6,3,172.217.17.4,192.168.1.149,443,41182
1554879438.340525,6,1418,172.217.17.4,192.168.1.149,443,41182
1554879438.340549,6,1418,172.217.17.4,192.168.1.149,443,41182
1554879438.340558,6,1418,172.217.17.4,192.168.1.149,443,41182
1554879438.340973,6,1418,172.217.17.4,192.168.1.149,443,41182
1554879438.341113,6,1418,172.217.17.4,192.168.1.149,443,41182
1554879438.341627,6,1418,172.217.17.4,192.168.1.149,443,41182
1554879438.342107,6,1418,172.217.17.4,192.168.1.149,443,41182
1554879438.342511,6,409,172.217.17.4,192.168.1.149,443,41182
1554879438.344335,6,46,192.168.1.149,172.217.17.4,41182,443
1554879438.535,6,191,192.168.1.149,172.217.17.4,41182,443
1554879438.547363,6,205,172.217.17.4,192.168.1.149,443,41182
1554879438.547706,6,1418,172.217.17.4,192.168.1.149,443,41182
1554879438.547846,6,1418,172.217.17.4,192.168.1.149,443,41182
1554879438.5484,6,1418,172.217.17.4,192.168.1.149,443,41182
1554879438.54841,6,1418,172.217.17.4,192.168.1.149,443,41182
1554879438.548853,6,1418,172.217.17.4,192.168.1.149,443,41182
1554879438.548979,6,1418,172.217.17.4,192.168.1.149,443,41182
1554879438.549251,6,1418,172.217.17.4,192.168.1.149,443,41182
1554879438.550289,6,1418,172.217.17.4,192.168.1.149,443,41182
1554879438.55099,6,1418,172.217.17.4,192.168.1.149,443,41182
1554879438.551007,6,1418,172.217.17.4,192.168.1.149,443,41182
1554879438.551518,6,1418,172.217.17.4,192.168.1.149,443,41182
1554879438.551535,6,1418,172.217.17.4,192.168.1.149,443,41182
1554879438.551538,6,1418,172.217.17.4,192.168.1.149,443,41182
1554879438.552312,6,1418,172.217.17.4,192.168.1.149,443,41182
1554879438.552321,6,1418,172.217.17.4,192.168.1.149,443,41182
1554879438.552599,6,1418,172.217.17.4,192.168.1.149,443,41182
1554879438.552748,6,1418,172.217.17.4,192.168.1.149,443,41182
1554879438.553317,6,1418,172.217.17.4,192.168.1.149,443,41182
1554879438.553323,6,1418,172.217.17.4,192.168.1.149,443,41182
1554879438.553921,6,1418,172.217.17.4,192.168.1.149,443,41182
1554879438.554052,6,1418,172.217.17.4,192.168.1.149,443,41182
1554879438.554331,6,1418,172.217.17.4,192.168.1.149,443,41182
1554879438.554482,6,1418,172.217.17.4,192.168.1.149,443,41182
1554879438.555071,6,1418,172.217.17.4,192.168.1.149,443,41182
1554879438.555078,6,1418,172.217.17.4,192.168.1.149,443,41182
1554879438.556032,6,1418,172.217.17.4,192.168.1.149,443,41182
1554879438.556162,6,1418,172.217.17.4,192.168.1.149,443,41182
1554879438.556747,6,1418,172.217.17.4,192.168.1.149,443,41182
1554879438.556752,6,1418,172.217.17.4,192.168.1.149,443,41182
1554879438.557065,6,1418,172.217.17.4,192.168.1.149,443,41182
1554879438.55707,6,1418,172.217.17.4,192.168.1.149,443,41182
1554879438.557388,6,1418,172.217.17.4,192.168.1.149,443,41182
1554879438.557535,6,1418,172.217.17.4,192.168.1.149,443,41182
1554879438.558271,6,1418,172.217.17.4,192.168.1.149,443,41182
1554879438.55842,6,1418,172.217.17.4,192.168.1.149,443,41182
1554879438.558987,6,1418,172.217.17.4,192.168.1.149,443,41182
1554879438.558995,6,1418,172.217.17.4,192.168.1.149,443,41182
1554879438.559521,6,1418,172.217.17.4,192.168.1.149,443,41182
1554879438.559659,6,1418,172.217.17.4,192.168.1.149,443,41182
1554879438.56018,6,1418,172.217.17.4,192.168.1.149,443,41182
1554879438.560323,6,1418,172.217.17.4,192.168.1.149,443,41182
1554879438.560607,6,1418,172.217.17.4,192.168.1.149,443,41182
1554879438.561034,6,1418,172.217.17.4,192.168.1.149,443,41182
1554879438.561368,6,1418,172.217.17.4,192.168.1.149,443,41182
