time,proto,data_len,ip_src,ip_dst,src_port,dst_port
1551366482.389356,17,180,192.168.1.149,239.255.255.250,47149,1900
1551366482.539771,6,213,192.168.1.149,172.217.16.227,41344,443
1551366482.582779,6,1418,172.217.16.227,192.168.1.149,443,41344
1551366482.583554,6,1418,172.217.16.227,192.168.1.149,443,41344
1551366482.583582,6,997,172.217.16.227,192.168.1.149,443,41344
1551366482.584295,6,93,192.168.1.149,172.217.16.227,41344,443
1551366482.594649,6,93,192.168.1.149,172.217.16.227,41344,443
1551366482.595126,6,262,192.168.1.149,172.217.16.227,41344,443
1551366482.600867,6,284,172.217.16.227,192.168.1.149,443,41344
1551366482.600966,6,69,172.217.16.227,192.168.1.149,443,41344
1551366482.601942,6,38,192.168.1.149,172.217.16.227,41344,443
1551366482.611956,6,38,172.217.16.227,192.168.1.149,443,41344
1551366482.647345,6,181,172.217.16.227,192.168.1.149,443,41344
1551366482.647884,6,38,172.217.16.227,192.168.1.149,443,41344
1551366482.64789,6,46,172.217.16.227,192.168.1.149,443,41344
1551366482.655288,6,202,192.168.1.149,216.58.211.36,45304,443
1551366482.655762,6,46,192.168.1.149,172.217.16.227,41344,443
1551366482.694035,6,1418,216.58.211.36,192.168.1.149,443,45304
1551366482.694593,6,1147,216.58.211.36,192.168.1.149,443,45304
1551366483.025541,17,45,192.168.1.149,192.168.1.1,36477,53
1551366483.027838,6,258,192.168.1.149,216.58.211.36,45304,443
1551366483.029694,6,93,192.168.1.149,216.58.211.36,45304,443
1551366483.030034,6,816,192.168.1.149,216.58.211.36,45304,443
1551366483.032152,6,685,192.168.1.149,216.58.211.36,45304,443
1551366483.032419,17,309,192.168.1.1,192.168.1.149,53,36477
1551366483.045174,6,321,216.58.211.36,192.168.1.149,443,45304
1551366483.045986,6,69,216.58.211.36,192.168.1.149,443,45304
1551366483.046054,6,38,192.168.1.149,216.58.211.36,45304,443
1551366483.046072,6,38,216.58.211.36,192.168.1.149,443,45304
1551366483.050028,6,207,192.168.1.149,216.58.211.205,58184,443
1551366483.072921,6,199,216.58.211.36,192.168.1.149,443,45304
1551366483.073526,6,74,216.58.211.36,192.168.1.149,443,45304
1551366483.073536,6,38,216.58.211.36,192.168.1.149,443,45304
1551366483.073922,6,46,216.58.211.36,192.168.1.149,443,45304
1551366483.074033,6,38,216.58.211.36,192.168.1.149,443,45304
1551366483.074454,6,46,192.168.1.149,216.58.211.36,45304,443
1551366483.083983,6,161,216.58.211.36,192.168.1.149,443,45304
1551366483.084093,6,132,216.58.211.36,192.168.1.149,443,45304
1551366483.085646,6,39,216.58.211.36,192.168.1.149,443,45304
1551366483.086325,6,38,216.58.211.36,192.168.1.149,443,45304
1551366483.088832,6,187,192.168.1.149,216.58.211.36,45304,443
1551366483.096021,6,151,192.168.1.149,216.58.211.36,45304,443
1551366483.096598,6,1418,216.58.211.205,192.168.1.149,443,58184
1551366483.096617,6,1418,216.58.211.205,192.168.1.149,443,58184
1551366483.096889,6,133,216.58.211.205,192.168.1.149,443,58184
1551366483.097459,6,258,192.168.1.149,216.58.211.205,58184,443
1551366483.099302,6,93,192.168.1.149,216.58.211.205,58184,443
1551366483.099515,6,616,192.168.1.149,216.58.211.205,58184,443
1551366483.118721,6,321,216.58.211.205,192.168.1.149,443,58184
1551366483.118741,6,69,216.58.211.205,192.168.1.149,443,58184
1551366483.118915,6,38,192.168.1.149,216.58.211.205,58184,443
1551366483.119003,6,38,216.58.211.205,192.168.1.149,443,58184
1551366483.139872,6,148,216.58.211.36,192.168.1.149,443,45304
1551366483.139897,6,38,216.58.211.36,192.168.1.149,443,45304
1551366483.140128,6,46,216.58.211.36,192.168.1.149,443,45304
1551366483.141334,6,46,192.168.1.149,216.58.211.36,45304,443
1551366483.141342,6,634,216.58.211.205,192.168.1.149,443,58184
1551366483.142063,6,526,216.58.211.205,192.168.1.149,443,58184
1551366483.142075,6,46,216.58.211.205,192.168.1.149,443,58184
1551366483.143134,6,46,192.168.1.149,216.58.211.205,58184,443
1551366483.150897,6,78,216.58.211.36,192.168.1.149,443,45304
1551366483.150993,6,344,216.58.211.36,192.168.1.149,443,45304
1551366483.153932,6,39,216.58.211.36,192.168.1.149,443,45304
1551366483.154036,6,38,216.58.211.36,192.168.1.149,443,45304
1551366483.243757,6,119,216.58.211.36,192.168.1.149,443,45304
