time,proto,data_len,ip_src,ip_dst,src_port,dst_port
1554879756.47657,6,31,37.252.172.180,192.168.1.149,443,50332
1554879757.238115,6,810,192.168.1.149,216.58.201.142,50302,443
1554879757.238711,6,46,192.168.1.149,216.58.201.142,50302,443
1554879757.251699,6,102,216.58.201.142,192.168.1.149,443,50302
1554879757.251797,6,73,216.58.201.142,192.168.1.149,443,50302
1554879757.251808,6,46,216.58.201.142,192.168.1.149,443,50302
1554879757.253984,6,46,192.168.1.149,216.58.201.142,50302,443
1554879757.254055,6,1448,192.168.1.149,92.123.34.205,45464,443
1554879757.25406,6,1448,192.168.1.149,92.123.34.205,45464,443
1554879757.254714,6,1074,192.168.1.149,92.123.34.205,45464,443
1554879757.269107,6,1368,192.168.1.149,216.58.201.162,45358,443
1554879757.269184,6,1368,192.168.1.149,216.58.201.162,45358,443
1554879757.269335,6,315,192.168.1.149,216.58.201.162,45358,443
1554879757.271871,6,438,92.123.34.205,192.168.1.149,443,45464
1554879757.274011,6,517,192.168.1.149,92.123.34.205,46558,443
1554879757.277874,6,337,192.168.1.149,54.240.186.183,43634,443
1554879757.277997,6,1448,192.168.1.149,92.123.34.205,45464,443
1554879757.278088,6,46,192.168.1.149,54.240.186.183,43634,443
1554879757.278285,6,1415,192.168.1.149,92.123.34.205,45464,443
1554879757.282641,6,31,35.158.225.158,192.168.1.149,443,48992
1554879757.288356,6,205,192.168.1.149,216.58.211.35,41606,443
1554879757.292762,6,152,92.123.34.205,192.168.1.149,443,46558
1554879757.292895,6,51,192.168.1.149,92.123.34.205,46558,443
1554879757.294339,6,517,192.168.1.149,88.221.213.91,38194,443
1554879757.296563,6,517,192.168.1.149,172.217.16.226,45640,443
1554879757.29685,6,438,92.123.34.205,192.168.1.149,443,45464
1554879757.308968,6,78,216.58.201.162,192.168.1.149,443,45358
1554879757.309238,6,118,216.58.201.162,192.168.1.149,443,45358
1554879757.309347,6,46,216.58.201.162,192.168.1.149,443,45358
1554879757.309775,6,46,192.168.1.149,216.58.201.162,45358,443
1554879757.310892,6,517,192.168.1.149,82.159.245.189,40232,443
1554879757.311445,6,46,54.240.186.183,192.168.1.149,443,43634
1554879757.313144,6,1448,54.240.186.183,192.168.1.149,443,43634
1554879757.314908,6,1448,54.240.186.183,192.168.1.149,443,43634
1554879757.315058,6,1448,54.240.186.183,192.168.1.149,443,43634
1554879757.315108,6,1448,54.240.186.183,192.168.1.149,443,43634
1554879757.315142,6,1448,54.240.186.183,192.168.1.149,443,43634
1554879757.315158,6,1448,54.240.186.183,192.168.1.149,443,43634
1554879757.315169,6,1448,54.240.186.183,192.168.1.149,443,43634
1554879757.315178,6,1448,54.240.186.183,192.168.1.149,443,43634
1554879757.315197,6,1448,54.240.186.183,192.168.1.149,443,43634
1554879757.316393,6,1448,54.240.186.183,192.168.1.149,443,43634
1554879757.316406,6,1448,54.240.186.183,192.168.1.149,443,43634
1554879757.316411,6,485,54.240.186.183,192.168.1.149,443,43634
1554879757.31642,6,160,172.217.16.226,192.168.1.149,443,45640
1554879757.316425,6,1448,54.240.186.183,192.168.1.149,443,43634
1554879757.316431,6,1448,54.240.186.183,192.168.1.149,443,43634
1554879757.316435,6,1448,54.240.186.183,192.168.1.149,443,43634
1554879757.316439,6,1448,54.240.186.183,192.168.1.149,443,43634
1554879757.316441,6,1448,54.240.186.183,192.168.1.149,443,43634
1554879757.316443,6,1448,54.240.186.183,192.168.1.149,443,43634
1554879757.316445,6,1448,54.240.186.183,192.168.1.149,443,43634
1554879757.316446,6,1448,54.240.186.183,192.168.1.149,443,43634
1554879757.316448,6,1448,54.240.186.183,192.168.1.149,443,43634
1554879757.31645,6,1448,54.240.186.183,192.168.1.149,443,43634
1554879757.316452,6,1448,54.240.186.183,192.168.1.149,443,43634
1554879757.316453,6,21,54.240.186.183,192.168.1.149,443,43634
1554879757.317047,6,146,88.221.213.91,192.168.1.149,443,38194
1554879757.317204,6,216,192.168.1.149,172.217.16.226,45640,443
1554879757.318614,6,51,192.168.1.149,88.221.213.91,38194,443
1554879757.319961,6,517,192.168.1.149,37.252.172.42,48928,443
1554879757.324643,6,517,192.168.1.149,37.252.172.42,48930,443
1554879757.328987,6,246,192.168.1.149,52.95.154.5,41158,443
1554879757.329343,6,517,192.168.1.149,37.252.172.42,48926,443
1554879757.32951,6,517,192.168.1.149,178.250.0.130,49306,443
1554879757.334156,6,1418,216.58.211.35,192.168.1.149,443,41606
1554879757.334225,6,1418,216.58.211.35,192.168.1.149,443,41606
1554879757.33538,6,823,216.58.211.35,192.168.1.149,443,41606
1554879757.335406,6,69,172.217.16.226,192.168.1.149,443,45640
1554879757.336462,6,258,192.168.1.149,216.58.211.35,41606,443
1554879757.349403,6,1448,82.159.245.189,192.168.1.149,443,40232
1554879757.349928,6,1448,82.159.245.189,192.168.1.149,443,40232
1554879757.350507,6,1200,82.159.245.189,192.168.1.149,443,40232
1554879757.350538,6,321,216.58.211.35,192.168.1.149,443,41606
1554879757.350548,6,69,216.58.211.35,192.168.1.149,443,41606
1554879757.351937,6,1442,82.159.245.189,192.168.1.149,443,40232
1554879757.354324,6,456,192.168.1.149,216.58.201.162,45486,443
1554879757.354584,6,457,192.168.1.149,216.58.201.162,45486,443
1554879757.35691,6,126,192.168.1.149,82.159.245.189,40232,443
1554879757.363549,6,31,195.54.48.25,192.168.1.149,443,60006
1554879757.375801,6,517,192.168.1.149,37.252.172.42,48934,443
1554879757.379193,6,517,192.168.1.149,138.68.66.61,44066,443
1554879757.3802,6,6,52.95.154.5,192.168.1.149,443,41158
1554879757.384266,6,92,52.95.154.5,192.168.1.149,443,41158
1554879757.384582,6,454,192.168.1.149,216.58.201.162,45486,443
1554879757.385166,6,1432,52.95.154.5,192.168.1.149,443,41158
1554879757.385186,6,1432,52.95.154.5,192.168.1.149,443,41158
1554879757.385196,6,1432,52.95.154.5,192.168.1.149,443,41158
1554879757.385205,6,921,52.95.154.5,192.168.1.149,443,41158
1554879757.385212,6,338,52.95.154.5,192.168.1.149,443,41158
1554879757.385218,6,9,52.95.154.5,192.168.1.149,443,41158
1554879757.385821,6,126,192.168.1.149,52.95.154.5,41158,443
1554879757.386036,6,454,192.168.1.149,216.58.201.162,45486,443
1554879757.38817,6,69,216.58.211.35,192.168.1.149,443,41606
1554879757.391936,6,1448,178.250.0.130,192.168.1.149,443,49306
1554879757.392199,6,932,178.250.0.130,192.168.1.149,443,49306
1554879757.392308,6,274,82.159.245.189,192.168.1.149,443,40232
1554879757.394036,6,93,192.168.1.149,178.250.0.130,49306,443
1554879757.401022,6,75,216.58.201.162,192.168.1.149,443,45358
1554879757.404217,6,156,37.252.172.42,192.168.1.149,443,48928
1554879757.40433,6,38,216.58.201.162,192.168.1.149,443,45358
1554879757.404336,6,46,216.58.201.162,192.168.1.149,443,45358
1554879757.404357,6,51,192.168.1.149,37.252.172.42,48928,443
1554879757.40507,6,9,52.95.154.5,192.168.1.149,443,41158
1554879757.408027,6,455,192.168.1.149,216.58.201.162,45486,443
1554879757.408226,6,1362,192.168.1.149,216.58.201.162,45486,443
1554879757.41045,6,156,37.252.172.42,192.168.1.149,443,48930
1554879757.410693,6,51,192.168.1.149,37.252.172.42,48930,443
1554879757.412887,6,46,192.168.1.149,216.58.201.162,45358,443
1554879757.421339,6,156,37.252.172.42,192.168.1.149,443,48926
1554879757.428352,6,51,192.168.1.149,37.252.172.42,48926,443
1554879757.432082,6,494,192.168.1.149,216.58.201.162,45486,443
1554879757.432268,6,1448,192.168.1.149,37.252.172.42,48928,443
1554879757.432279,6,1448,192.168.1.149,37.252.172.42,48928,443
1554879757.432587,6,1448,192.168.1.149,37.252.172.42,48928,443
1554879757.432597,6,275,192.168.1.149,37.252.172.42,48928,443
1554879757.436731,6,1448,192.168.1.149,37.252.172.42,48930,443
1554879757.436753,6,1448,192.168.1.149,37.252.172.42,48930,443
1554879757.437225,6,1448,192.168.1.149,37.252.172.42,48926,443
1554879757.437238,6,1448,192.168.1.149,37.252.172.42,48926,443
1554879757.437252,6,6,52.95.154.5,192.168.1.149,443,41158
1554879757.437269,6,6,52.95.154.5,192.168.1.149,443,41158
1554879757.43808,6,1448,192.168.1.149,37.252.172.42,48926,443
1554879757.438092,6,287,192.168.1.149,37.252.172.42,48926,443
1554879757.438096,6,1448,192.168.1.149,37.252.172.42,48930,443
1554879757.438099,6,279,192.168.1.149,37.252.172.42,48930,443
1554879757.438614,6,45,52.95.154.5,192.168.1.149,443,41158
1554879757.447992,6,274,178.250.0.130,192.168.1.149,443,49306
1554879757.466703,6,156,37.252.172.42,192.168.1.149,443,48934
1554879757.468653,6,51,192.168.1.149,37.252.172.42,48934,443
1554879757.472085,6,79,216.58.201.162,192.168.1.149,443,45486
1554879757.472171,6,80,216.58.201.162,192.168.1.149,443,45486
1554879757.47249,6,79,216.58.201.162,192.168.1.149,443,45486
1554879757.472605,6,80,216.58.201.162,192.168.1.149,443,45486
1554879757.473406,6,1448,138.68.66.61,192.168.1.149,443,44066
1554879757.473515,6,1448,138.68.66.61,192.168.1.149,443,44066
1554879757.473842,6,1200,138.68.66.61,192.168.1.149,443,44066
1554879757.474012,6,1448,138.68.66.61,192.168.1.149,443,44066
1554879757.47403,6,923,138.68.66.61,192.168.1.149,443,44066
1554879757.475351,6,38,216.58.201.162,192.168.1.149,443,45486
1554879757.475443,6,46,216.58.201.162,192.168.1.149,443,45486
1554879757.475906,6,38,216.58.201.162,192.168.1.149,443,45486
1554879757.477308,6,93,192.168.1.149,138.68.66.61,44066,443
1554879757.478853,6,46,192.168.1.149,216.58.201.162,45486,443
1554879757.479553,6,1448,192.168.1.149,37.252.172.42,48934,443
1554879757.479566,6,1448,192.168.1.149,37.252.172.42,48934,443
1554879757.479818,6,1448,192.168.1.149,37.252.172.42,48934,443
1554879757.479827,6,501,192.168.1.149,37.252.172.42,48934,443
1554879757.482589,6,240,192.168.1.149,54.240.186.48,35020,443
1554879757.482786,6,46,192.168.1.149,54.240.186.48,35020,443
1554879757.504623,6,79,216.58.201.162,192.168.1.149,443,45486
1554879757.504829,6,80,216.58.201.162,192.168.1.149,443,45486
1554879757.506747,6,38,216.58.201.162,192.168.1.149,443,45486
1554879757.507006,6,46,216.58.201.162,192.168.1.149,443,45486
1554879757.50761,6,46,192.168.1.149,216.58.201.162,45486,443
1554879757.514538,6,854,37.252.172.42,192.168.1.149,443,48928
1554879757.515442,6,46,54.240.186.48,192.168.1.149,443,35020
1554879757.516546,6,1448,54.240.186.48,192.168.1.149,443,35020
1554879757.516685,6,1448,54.240.186.48,192.168.1.149,443,35020
1554879757.517218,6,1448,54.240.186.48,192.168.1.149,443,35020
1554879757.51723,6,1448,54.240.186.48,192.168.1.149,443,35020
1554879757.51784,6,1448,54.240.186.48,192.168.1.149,443,35020
1554879757.517889,6,1448,54.240.186.48,192.168.1.149,443,35020
1554879757.517924,6,1448,54.240.186.48,192.168.1.149,443,35020
1554879757.517947,6,1448,54.240.186.48,192.168.1.149,443,35020
1554879757.51823,6,1448,54.240.186.48,192.168.1.149,443,35020
1554879757.518272,6,1448,54.240.186.48,192.168.1.149,443,35020
1554879757.518295,6,1448,54.240.186.48,192.168.1.149,443,35020
1554879757.51839,6,485,54.240.186.48,192.168.1.149,443,35020
1554879757.518436,6,1448,54.240.186.48,192.168.1.149,443,35020
1554879757.518457,6,1448,54.240.186.48,192.168.1.149,443,35020
1554879757.52009,6,1448,54.240.186.48,192.168.1.149,443,35020
1554879757.52012,6,1448,54.240.186.48,192.168.1.149,443,35020
1554879757.52013,6,1448,54.240.186.48,192.168.1.149,443,35020
1554879757.520137,6,1448,54.240.186.48,192.168.1.149,443,35020
1554879757.520895,6,1448,54.240.186.48,192.168.1.149,443,35020
1554879757.520944,6,1448,54.240.186.48,192.168.1.149,443,35020
1554879757.520959,6,1448,54.240.186.48,192.168.1.149,443,35020
1554879757.520969,6,1448,54.240.186.48,192.168.1.149,443,35020
1554879757.520982,6,1448,54.240.186.48,192.168.1.149,443,35020
1554879757.520994,6,1448,54.240.186.48,192.168.1.149,443,35020
1554879757.521002,6,1448,54.240.186.48,192.168.1.149,443,35020
1554879757.521013,6,1448,54.240.186.48,192.168.1.149,443,35020
1554879757.521024,6,1448,54.240.186.48,192.168.1.149,443,35020
1554879757.521036,6,1317,54.240.186.48,192.168.1.149,443,35020
1554879757.525436,6,79,216.58.201.162,192.168.1.149,443,45486
1554879757.525696,6,80,216.58.201.162,192.168.1.149,443,45486
1554879757.526363,6,79,216.58.201.162,192.168.1.149,443,45486
1554879757.526628,6,80,216.58.201.162,192.168.1.149,443,45486
1554879757.526746,6,79,216.58.201.162,192.168.1.149,443,45486
1554879757.526751,6,80,216.58.201.162,192.168.1.149,443,45486
1554879757.527192,6,79,216.58.201.162,192.168.1.149,443,45486
1554879757.527203,6,80,216.58.201.162,192.168.1.149,443,45486
1554879757.527206,6,38,216.58.201.162,192.168.1.149,443,45486
1554879757.527209,6,46,216.58.201.162,192.168.1.149,443,45486
1554879757.528228,6,46,192.168.1.149,216.58.201.162,45486,443
1554879757.52978,6,38,216.58.201.162,192.168.1.149,443,45486
1554879757.52987,6,38,216.58.201.162,192.168.1.149,443,45486
1554879757.530109,6,38,216.58.201.162,192.168.1.149,443,45486
1554879757.530703,6,853,37.252.172.42,192.168.1.149,443,48930
1554879757.546634,6,854,37.252.172.42,192.168.1.149,443,48926
1554879757.54981,6,79,216.58.201.162,192.168.1.149,443,45486
1554879757.550068,6,80,216.58.201.162,192.168.1.149,443,45486
1554879757.55325,6,38,216.58.201.162,192.168.1.149,443,45486
1554879757.553498,6,46,216.58.201.162,192.168.1.149,443,45486
1554879757.553884,6,46,192.168.1.149,216.58.201.162,45486,443
1554879757.56645,6,258,138.68.66.61,192.168.1.149,443,44066
1554879757.569108,6,857,37.252.172.42,192.168.1.149,443,48934
1554879757.608853,6,79,216.58.201.162,192.168.1.149,443,45486
1554879757.608957,6,80,216.58.201.162,192.168.1.149,443,45486
1554879757.612162,6,38,216.58.201.162,192.168.1.149,443,45486
1554879757.612256,6,46,216.58.201.162,192.168.1.149,443,45486
1554879757.61261,6,46,192.168.1.149,216.58.201.162,45486,443
1554879757.63884,6,585,192.168.1.149,195.54.48.25,60004,443
1554879757.658725,6,496,192.168.1.149,216.58.201.162,45486,443
1554879757.671922,6,461,192.168.1.149,216.58.201.162,45486,443
1554879757.672172,6,172,192.168.1.149,37.157.2.239,46008,443
1554879757.690838,6,463,192.168.1.149,216.58.201.162,45486,443
1554879757.691329,6,517,192.168.1.149,188.40.115.112,59840,443
1554879757.696958,6,207,192.168.1.149,37.157.2.239,46008,443
1554879757.699112,6,138,192.168.1.149,37.157.5.71,38480,443
1554879757.701485,6,495,195.54.48.25,192.168.1.149,443,60004
1554879757.7041,6,496,192.168.1.149,216.58.201.162,45486,443
1554879757.74377,6,449,37.157.2.239,192.168.1.149,443,46008
1554879757.745312,6,42,192.168.1.149,37.157.2.239,46008,443
1554879757.745804,6,559,192.168.1.149,54.240.186.183,43634,443
1554879757.752649,6,152,188.40.115.112,192.168.1.149,443,59840
1554879757.754037,6,51,192.168.1.149,188.40.115.112,59840,443
1554879757.755684,6,1448,192.168.1.149,188.40.115.112,59840,443
1554879757.755901,6,74,192.168.1.149,188.40.115.112,59840,443
1554879757.761736,6,288,37.157.5.71,192.168.1.149,443,38480
1554879757.762029,6,42,192.168.1.149,37.157.5.71,38480,443
1554879757.767505,6,708,192.168.1.149,216.58.201.142,50302,443
1554879757.777991,6,79,216.58.201.162,192.168.1.149,443,45486
1554879757.778254,6,80,216.58.201.162,192.168.1.149,443,45486
1554879757.779578,6,78,216.58.201.142,192.168.1.149,443,50302
1554879757.779695,6,73,216.58.201.142,192.168.1.149,443,50302
1554879757.779951,6,46,216.58.201.142,192.168.1.149,443,50302
1554879757.780054,6,38,216.58.201.162,192.168.1.149,443,45486
1554879757.780358,6,46,216.58.201.162,192.168.1.149,443,45486
1554879757.781157,6,46,192.168.1.149,216.58.201.142,50302,443
1554879757.782444,6,46,192.168.1.149,216.58.201.162,45486,443
1554879757.783414,17,44,192.168.1.149,192.168.1.1,33284,53
1554879757.785073,17,415,192.168.1.1,192.168.1.149,53,33284
1554879757.789569,6,79,216.58.201.162,192.168.1.149,443,45486
1554879757.789661,6,80,216.58.201.162,192.168.1.149,443,45486
1554879757.792869,6,38,216.58.201.162,192.168.1.149,443,45486
1554879757.793437,6,42,192.168.1.149,216.58.201.162,45486,443
1554879757.804885,6,525,37.157.2.239,192.168.1.149,443,46008
1554879757.809279,6,79,216.58.201.162,192.168.1.149,443,45486
1554879757.809362,6,80,216.58.201.162,192.168.1.149,443,45486
1554879757.812327,6,38,216.58.201.162,192.168.1.149,443,45486
1554879757.812419,6,46,216.58.201.162,192.168.1.149,443,45486
1554879757.812957,6,316,188.40.115.112,192.168.1.149,443,59840
1554879757.8194,6,391,54.240.186.183,192.168.1.149,443,43634
1554879757.819485,6,38,54.240.186.183,192.168.1.149,443,43634
1554879757.820612,6,46,192.168.1.149,216.58.201.162,45486,443
1554879757.821127,6,206,192.168.1.149,54.240.186.139,33570,443
1554879757.821738,6,79,216.58.201.162,192.168.1.149,443,45486
1554879757.821842,6,80,216.58.201.162,192.168.1.149,443,45486
1554879757.8235,6,42,192.168.1.149,216.58.201.162,45486,443
1554879757.825166,6,38,216.58.201.162,192.168.1.149,443,45486
1554879757.860889,6,1448,54.240.186.139,192.168.1.149,443,33570
1554879757.861402,6,1448,54.240.186.139,192.168.1.149,443,33570
1554879757.861415,6,646,54.240.186.139,192.168.1.149,443,33570
1554879757.861994,6,126,192.168.1.149,54.240.186.139,33570,443
