time,proto,data_len,ip_src,ip_dst,src_port,dst_port
1554135610.077179,6,1229,192.168.1.80,72.150.88.126,40286,443
1554135610.091178,6,1396,72.150.88.126,192.168.1.80,443,40286
1554135610.091185,6,1396,72.150.88.126,192.168.1.80,443,40286
1554135610.091192,6,1396,72.150.88.126,192.168.1.80,443,40286
1554135610.091194,6,1396,72.150.88.126,192.168.1.80,443,40286
1554135610.091201,6,1396,72.150.88.126,192.168.1.80,443,40286
1554135610.091203,6,1396,72.150.88.126,192.168.1.80,443,40286
1554135610.091208,6,1396,72.150.88.126,192.168.1.80,443,40286
1554135610.091209,6,1396,72.150.88.126,192.168.1.80,443,40286
1554135610.091214,6,1396,72.150.88.126,192.168.1.80,443,40286
1554135610.091215,6,1396,72.150.88.126,192.168.1.80,443,40286
1554135610.09122,6,1396,72.150.88.126,192.168.1.80,443,40286
1554135610.091221,6,1396,72.150.88.126,192.168.1.80,443,40286
1554135610.091227,6,1396,72.150.88.126,192.168.1.80,443,40286
1554135610.091229,6,1396,72.150.88.126,192.168.1.80,443,40286
1554135610.091233,6,1396,72.150.88.126,192.168.1.80,443,40286
1554135610.091235,6,1396,72.150.88.126,192.168.1.80,443,40286
1554135610.09124,6,1396,72.150.88.126,192.168.1.80,443,40286
1554135610.091241,6,1396,72.150.88.126,192.168.1.80,443,40286
1554135610.091245,6,1396,72.150.88.126,192.168.1.80,443,40286
1554135610.091246,6,1396,72.150.88.126,192.168.1.80,443,40286
1554135610.094013,6,1396,72.150.88.126,192.168.1.80,443,40286
1554135610.094032,6,1396,72.150.88.126,192.168.1.80,443,40286
1554135610.094072,6,1396,72.150.88.126,192.168.1.80,443,40286
1554135610.094075,6,1396,72.150.88.126,192.168.1.80,443,40286
1554135610.094091,6,1396,72.150.88.126,192.168.1.80,443,40286
1554135610.094098,6,1396,72.150.88.126,192.168.1.80,443,40286
1554135610.094113,6,1396,72.150.88.126,192.168.1.80,443,40286
1554135610.094117,6,1396,72.150.88.126,192.168.1.80,443,40286
1554135610.094125,6,1396,72.150.88.126,192.168.1.80,443,40286
1554135610.094127,6,1396,72.150.88.126,192.168.1.80,443,40286
1554135610.094135,6,1396,72.150.88.126,192.168.1.80,443,40286
1554135610.094138,6,1396,72.150.88.126,192.168.1.80,443,40286
1554135610.094146,6,1396,72.150.88.126,192.168.1.80,443,40286
1554135610.094151,6,1396,72.150.88.126,192.168.1.80,443,40286
1554135610.094158,6,1396,72.150.88.126,192.168.1.80,443,40286
1554135610.09416,6,1396,72.150.88.126,192.168.1.80,443,40286
1554135610.094174,6,1396,72.150.88.126,192.168.1.80,443,40286
1554135610.094176,6,1396,72.150.88.126,192.168.1.80,443,40286
1554135610.094182,6,1396,72.150.88.126,192.168.1.80,443,40286
1554135610.094184,6,1396,72.150.88.126,192.168.1.80,443,40286
1554135610.094191,6,1396,72.150.88.126,192.168.1.80,443,40286
1554135610.094193,6,1396,72.150.88.126,192.168.1.80,443,40286
1554135610.094199,6,1396,72.150.88.126,192.168.1.80,443,40286
1554135610.094203,6,1396,72.150.88.126,192.168.1.80,443,40286
1554135610.09421,6,1396,72.150.88.126,192.168.1.80,443,40286
1554135610.094213,6,1396,72.150.88.126,192.168.1.80,443,40286
1554135610.094223,6,1396,72.150.88.126,192.168.1.80,443,40286
1554135610.094226,6,1396,72.150.88.126,192.168.1.80,443,40286
1554135610.094233,6,1396,72.150.88.126,192.168.1.80,443,40286
1554135610.094236,6,1396,72.150.88.126,192.168.1.80,443,40286
1554135610.094243,6,1396,72.150.88.126,192.168.1.80,443,40286
1554135610.094245,6,1396,72.150.88.126,192.168.1.80,443,40286
1554135610.094252,6,1396,72.150.88.126,192.168.1.80,443,40286
1554135610.094254,6,1396,72.150.88.126,192.168.1.80,443,40286
1554135610.094261,6,1396,72.150.88.126,192.168.1.80,443,40286
1554135610.094263,6,1396,72.150.88.126,192.168.1.80,443,40286
1554135610.094272,6,1396,72.150.88.126,192.168.1.80,443,40286
1554135610.094274,6,1396,72.150.88.126,192.168.1.80,443,40286
1554135610.09428,6,1396,72.150.88.126,192.168.1.80,443,40286
1554135610.094282,6,1396,72.150.88.126,192.168.1.80,443,40286
1554135610.094293,6,1396,72.150.88.126,192.168.1.80,443,40286
1554135610.094296,6,1396,72.150.88.126,192.168.1.80,443,40286
1554135610.094303,6,1396,72.150.88.126,192.168.1.80,443,40286
1554135610.094306,6,1396,72.150.88.126,192.168.1.80,443,40286
1554135610.094313,6,1396,72.150.88.126,192.168.1.80,443,40286
1554135610.094316,6,1396,72.150.88.126,192.168.1.80,443,40286
1554135610.094322,6,1396,72.150.88.126,192.168.1.80,443,40286
1554135610.094325,6,1396,72.150.88.126,192.168.1.80,443,40286
1554135610.094331,6,1396,72.150.88.126,192.168.1.80,443,40286
1554135610.094333,6,1396,72.150.88.126,192.168.1.80,443,40286
1554135610.094339,6,1396,72.150.88.126,192.168.1.80,443,40286
1554135610.094343,6,1396,72.150.88.126,192.168.1.80,443,40286
1554135610.094349,6,1396,72.150.88.126,192.168.1.80,443,40286
1554135610.094352,6,1396,72.150.88.126,192.168.1.80,443,40286
1554135610.094358,6,1396,72.150.88.126,192.168.1.80,443,40286
1554135610.094362,6,1396,72.150.88.126,192.168.1.80,443,40286
1554135610.094381,6,1396,72.150.88.126,192.168.1.80,443,40286
1554135610.094385,6,1396,72.150.88.126,192.168.1.80,443,40286
1554135610.094395,6,1396,72.150.88.126,192.168.1.80,443,40286
1554135610.094397,6,1396,72.150.88.126,192.168.1.80,443,40286
1554135610.094403,6,1396,72.150.88.126,192.168.1.80,443,40286
1554135610.094405,6,1396,72.150.88.126,192.168.1.80,443,40286
1554135610.09441,6,1396,72.150.88.126,192.168.1.80,443,40286
1554135610.096435,6,1396,72.150.88.126,192.168.1.80,443,40286
1554135610.096487,6,1396,72.150.88.126,192.168.1.80,443,40286
1554135610.096574,6,1396,72.150.88.126,192.168.1.80,443,40286
1554135610.096585,6,1396,72.150.88.126,192.168.1.80,443,40286
1554135610.096604,6,1396,72.150.88.126,192.168.1.80,443,40286
1554135610.096613,6,1396,72.150.88.126,192.168.1.80,443,40286
1554135610.096633,6,1396,72.150.88.126,192.168.1.80,443,40286
1554135610.096643,6,1396,72.150.88.126,192.168.1.80,443,40286
1554135610.096658,6,999,72.150.88.126,192.168.1.80,443,40286
1554135610.096663,6,1396,72.150.88.126,192.168.1.80,443,40286
1554135610.096676,6,1396,72.150.88.126,192.168.1.80,443,40286
1554135610.096685,6,1396,72.150.88.126,192.168.1.80,443,40286
1554135610.096699,6,1396,72.150.88.126,192.168.1.80,443,40286
1554135610.096703,6,1396,72.150.88.126,192.168.1.80,443,40286
1554135610.096718,6,1396,72.150.88.126,192.168.1.80,443,40286
1554135610.096724,6,1396,72.150.88.126,192.168.1.80,443,40286
1554135610.096743,6,1396,72.150.88.126,192.168.1.80,443,40286
1554135610.096749,6,1396,72.150.88.126,192.168.1.80,443,40286
1554135610.096761,6,1396,72.150.88.126,192.168.1.80,443,40286
1554135610.096767,6,1396,72.150.88.126,192.168.1.80,443,40286
1554135610.096782,6,1396,72.150.88.126,192.168.1.80,443,40286
1554135610.09679,6,1396,72.150.88.126,192.168.1.80,443,40286
1554135610.096807,6,1396,72.150.88.126,192.168.1.80,443,40286
1554135610.096813,6,1396,72.150.88.126,192.168.1.80,443,40286
1554135610.096826,6,1396,72.150.88.126,192.168.1.80,443,40286
1554135610.09683,6,1396,72.150.88.126,192.168.1.80,443,40286
1554135610.096844,6,1396,72.150.88.126,192.168.1.80,443,40286
1554135610.096849,6,1396,72.150.88.126,192.168.1.80,443,40286
1554135610.09686,6,1396,72.150.88.126,192.168.1.80,443,40286
1554135610.096865,6,1396,72.150.88.126,192.168.1.80,443,40286
1554135610.096877,6,1396,72.150.88.126,192.168.1.80,443,40286
1554135610.096883,6,1396,72.150.88.126,192.168.1.80,443,40286
1554135610.096896,6,1396,72.150.88.126,192.168.1.80,443,40286
1554135610.096901,6,1396,72.150.88.126,192.168.1.80,443,40286
1554135610.096912,6,1396,72.150.88.126,192.168.1.80,443,40286
1554135610.096917,6,1396,72.150.88.126,192.168.1.80,443,40286
1554135610.096932,6,1396,72.150.88.126,192.168.1.80,443,40286
1554135610.096937,6,1396,72.150.88.126,192.168.1.80,443,40286
1554135610.096952,6,1396,72.150.88.126,192.168.1.80,443,40286
1554135610.096957,6,1396,72.150.88.126,192.168.1.80,443,40286
1554135610.096966,6,1396,72.150.88.126,192.168.1.80,443,40286
1554135610.096969,6,1396,72.150.88.126,192.168.1.80,443,40286
1554135610.096979,6,1396,72.150.88.126,192.168.1.80,443,40286
1554135610.096982,6,1396,72.150.88.126,192.168.1.80,443,40286
1554135610.09699,6,1396,72.150.88.126,192.168.1.80,443,40286
1554135610.096993,6,1396,72.150.88.126,192.168.1.80,443,40286
1554135610.097025,6,1396,72.150.88.126,192.168.1.80,443,40286
1554135610.097029,6,1396,72.150.88.126,192.168.1.80,443,40286
1554135610.097044,6,1396,72.150.88.126,192.168.1.80,443,40286
1554135610.097047,6,1396,72.150.88.126,192.168.1.80,443,40286
1554135610.097055,6,1396,72.150.88.126,192.168.1.80,443,40286
1554135610.097058,6,1396,72.150.88.126,192.168.1.80,443,40286
1554135610.097066,6,1396,72.150.88.126,192.168.1.80,443,40286
1554135610.097069,6,132,72.150.88.126,192.168.1.80,443,40286
1554135610.097072,6,1396,72.150.88.126,192.168.1.80,443,40286
1554135610.097079,6,1396,72.150.88.126,192.168.1.80,443,40286
1554135610.097083,6,1396,72.150.88.126,192.168.1.80,443,40286
1554135610.097091,6,1396,72.150.88.126,192.168.1.80,443,40286
1554135610.097095,6,1396,72.150.88.126,192.168.1.80,443,40286
1554135610.097102,6,1396,72.150.88.126,192.168.1.80,443,40286
1554135610.097105,6,1396,72.150.88.126,192.168.1.80,443,40286
1554135610.097112,6,1396,72.150.88.126,192.168.1.80,443,40286
1554135610.097116,6,1396,72.150.88.126,192.168.1.80,443,40286
1554135610.097465,6,1396,72.150.88.126,192.168.1.80,443,40286
1554135610.097472,6,1396,72.150.88.126,192.168.1.80,443,40286
1554135610.099935,6,1396,72.150.88.126,192.168.1.80,443,40286
1554135610.099959,6,1396,72.150.88.126,192.168.1.80,443,40286
1554135610.099986,6,1396,72.150.88.126,192.168.1.80,443,40286
1554135610.099995,6,1396,72.150.88.126,192.168.1.80,443,40286
1554135610.099999,6,1396,72.150.88.126,192.168.1.80,443,40286
1554135610.100007,6,1396,72.150.88.126,192.168.1.80,443,40286
1554135610.100011,6,1396,72.150.88.126,192.168.1.80,443,40286
1554135610.100018,6,1396,72.150.88.126,192.168.1.80,443,40286
1554135610.100021,6,1396,72.150.88.126,192.168.1.80,443,40286
1554135610.100027,6,1396,72.150.88.126,192.168.1.80,443,40286
1554135610.100031,6,1396,72.150.88.126,192.168.1.80,443,40286
1554135610.100039,6,1396,72.150.88.126,192.168.1.80,443,40286
1554135610.100042,6,1396,72.150.88.126,192.168.1.80,443,40286
1554135610.100049,6,1396,72.150.88.126,192.168.1.80,443,40286
1554135610.100052,6,1396,72.150.88.126,192.168.1.80,443,40286
1554135610.100064,6,1396,72.150.88.126,192.168.1.80,443,40286
1554135610.100067,6,1396,72.150.88.126,192.168.1.80,443,40286
1554135610.100074,6,1396,72.150.88.126,192.168.1.80,443,40286
1554135610.100076,6,1396,72.150.88.126,192.168.1.80,443,40286
1554135610.100089,6,1396,72.150.88.126,192.168.1.80,443,40286
1554135610.100093,6,1396,72.150.88.126,192.168.1.80,443,40286
1554135610.100099,6,1396,72.150.88.126,192.168.1.80,443,40286
1554135610.100102,6,1396,72.150.88.126,192.168.1.80,443,40286
1554135610.100109,6,1396,72.150.88.126,192.168.1.80,443,40286
1554135610.100112,6,1396,72.150.88.126,192.168.1.80,443,40286
1554135610.100119,6,1396,72.150.88.126,192.168.1.80,443,40286
1554135610.100121,6,1396,72.150.88.126,192.168.1.80,443,40286
1554135610.100129,6,1396,72.150.88.126,192.168.1.80,443,40286
1554135610.100132,6,1396,72.150.88.126,192.168.1.80,443,40286
1554135610.100145,6,1396,72.150.88.126,192.168.1.80,443,40286
1554135610.100148,6,1396,72.150.88.126,192.168.1.80,443,40286
1554135610.100157,6,1396,72.150.88.126,192.168.1.80,443,40286
1554135610.10016,6,1396,72.150.88.126,192.168.1.80,443,40286
1554135610.100166,6,1396,72.150.88.126,192.168.1.80,443,40286
1554135610.100169,6,1396,72.150.88.126,192.168.1.80,443,40286
1554135610.100179,6,1396,72.150.88.126,192.168.1.80,443,40286
1554135610.100182,6,1396,72.150.88.126,192.168.1.80,443,40286
1554135610.100188,6,1396,72.150.88.126,192.168.1.80,443,40286
1554135610.100191,6,1396,72.150.88.126,192.168.1.80,443,40286
1554135610.100198,6,1396,72.150.88.126,192.168.1.80,443,40286
1554135610.1002,6,1396,72.150.88.126,192.168.1.80,443,40286
1554135610.100207,6,1396,72.150.88.126,192.168.1.80,443,40286
1554135610.10021,6,1396,72.150.88.126,192.168.1.80,443,40286
1554135610.100216,6,1396,72.150.88.126,192.168.1.80,443,40286
1554135610.100219,6,1396,72.150.88.126,192.168.1.80,443,40286
1554135610.100225,6,1396,72.150.88.126,192.168.1.80,443,40286
1554135610.100228,6,1396,72.150.88.126,192.168.1.80,443,40286
1554135610.100236,6,1396,72.150.88.126,192.168.1.80,443,40286
1554135610.100239,6,1396,72.150.88.126,192.168.1.80,443,40286
1554135610.100245,6,1396,72.150.88.126,192.168.1.80,443,40286
1554135610.100248,6,1396,72.150.88.126,192.168.1.80,443,40286
1554135610.100255,6,1396,72.150.88.126,192.168.1.80,443,40286
1554135610.100258,6,1396,72.150.88.126,192.168.1.80,443,40286
1554135610.100287,6,1396,72.150.88.126,192.168.1.80,443,40286
