time,proto,data_len,ip_src,ip_dst,src_port,dst_port
1554123200.59245,6,236,192.168.1.149,18.225.216.21,46962,443
1554123200.592553,6,1368,192.168.1.149,18.225.216.21,46962,443
1554123200.593111,6,1368,192.168.1.149,18.225.216.21,46962,443
1554123200.593123,6,1368,192.168.1.149,18.225.216.21,46962,443
1554123200.594013,6,322,192.168.1.149,125.92.174.143,41826,443
1554123200.594063,6,1368,192.168.1.149,125.92.174.143,41826,443
1554123200.595263,6,179,192.168.1.149,18.225.216.21,46962,443
1554123200.59823,6,1368,192.168.1.149,125.92.174.143,41826,443
1554123200.600451,6,1368,192.168.1.149,125.92.174.143,41826,443
1554123200.603105,6,1285,192.168.1.149,125.92.174.143,41826,443
1554123200.657865,6,236,18.225.216.21,192.168.1.149,443,46962
1554123200.658102,6,271,18.225.216.21,192.168.1.149,443,46962
1554123200.658205,6,58,18.225.216.21,192.168.1.149,443,46962
1554123200.658216,6,46,18.225.216.21,192.168.1.149,443,46962
1554123200.658335,6,46,192.168.1.149,18.225.216.21,46962,443
1554123200.804488,6,208,125.92.174.143,192.168.1.149,443,41826
1554123200.814356,6,38,125.92.174.143,192.168.1.149,443,41826
1554123200.81439,6,46,125.92.174.143,192.168.1.149,443,41826
1554123200.814734,6,46,192.168.1.149,125.92.174.143,41826,443
1554123203.594472,6,237,192.168.1.149,18.225.216.21,46962,443
1554123203.594603,6,1368,192.168.1.149,18.225.216.21,46962,443
1554123203.595475,6,1368,192.168.1.149,18.225.216.21,46962,443
1554123203.597055,6,1368,192.168.1.149,18.225.216.21,46962,443
1554123203.598316,6,323,192.168.1.149,125.92.174.143,41826,443
1554123203.598373,6,1368,192.168.1.149,18.225.216.21,46962,443
1554123203.598381,6,1368,192.168.1.149,125.92.174.143,41826,443
1554123203.599858,6,1368,192.168.1.149,18.225.216.21,46962,443
1554123203.600385,6,1368,192.168.1.149,125.92.174.143,41826,443
1554123203.601591,6,1368,192.168.1.149,18.225.216.21,46962,443
1554123203.602754,6,1368,192.168.1.149,125.92.174.143,41826,443
1554123203.603983,6,1368,192.168.1.149,18.225.216.21,46962,443
1554123203.605068,6,1368,192.168.1.149,125.92.174.143,41826,443
1554123203.606212,6,1368,192.168.1.149,18.225.216.21,46962,443
1554123203.60805,6,1368,192.168.1.149,125.92.174.143,41826,443
1554123203.60914,6,1368,192.168.1.149,18.225.216.21,46962,443
1554123203.610339,6,1368,192.168.1.149,125.92.174.143,41826,443
1554123203.612216,6,1368,192.168.1.149,125.92.174.143,41826,443
1554123203.613881,6,1368,192.168.1.149,125.92.174.143,41826,443
1554123203.61475,6,1368,192.168.1.149,125.92.174.143,41826,443
1554123203.621272,6,1368,192.168.1.149,18.225.216.21,46962,443
1554123203.621287,6,1368,192.168.1.149,18.225.216.21,46962,443
1554123203.622442,6,1192,192.168.1.149,18.225.216.21,46962,443
1554123203.625719,6,1368,192.168.1.149,125.92.174.143,41826,443
1554123203.625734,6,1368,192.168.1.149,125.92.174.143,41826,443
1554123203.628043,6,1368,192.168.1.149,125.92.174.143,41826,443
1554123203.628078,6,1368,192.168.1.149,125.92.174.143,41826,443
1554123203.630331,6,1368,192.168.1.149,125.92.174.143,41826,443
1554123203.630357,6,1368,192.168.1.149,125.92.174.143,41826,443
1554123203.633532,6,1368,192.168.1.149,125.92.174.143,41826,443
1554123203.633553,6,950,192.168.1.149,125.92.174.143,41826,443
1554123203.681738,6,237,18.225.216.21,192.168.1.149,443,46962
1554123203.682012,6,276,18.225.216.21,192.168.1.149,443,46962
1554123203.682797,6,61,18.225.216.21,192.168.1.149,443,46962
1554123203.683065,6,46,18.225.216.21,192.168.1.149,443,46962
1554123203.683237,6,46,192.168.1.149,18.225.216.21,46962,443
