time,proto,data_len,ip_src,ip_dst,src_port,dst_port
1554727133.382193,17,53,192.168.1.149,224.0.0.251,5353,5353
1554727196.258826,17,55,192.168.1.149,192.168.1.1,59203,53
1554727196.259037,17,55,192.168.1.149,192.168.1.1,39453,53
1554727196.261994,17,55,192.168.1.1,192.168.1.149,53,39453
1554727196.262212,17,151,192.168.1.1,192.168.1.149,53,59203
1554727197.50131,6,87,192.168.1.149,199.33.87.172,58686,80
1554727197.706394,6,148,199.33.87.172,192.168.1.149,80,58686
1554727211.407271,17,180,192.168.1.149,239.255.255.250,58455,1900
1554727212.40896,17,180,192.168.1.149,239.255.255.250,58455,1900
1554727213.410386,17,180,192.168.1.149,239.255.255.250,58455,1900
1554727214.411824,17,180,192.168.1.149,239.255.255.250,58455,1900
1554727331.415206,17,180,192.168.1.149,239.255.255.250,46376,1900
1554727332.416755,17,180,192.168.1.149,239.255.255.250,46376,1900
1554727333.418379,17,180,192.168.1.149,239.255.255.250,46376,1900
1554727334.41981,17,180,192.168.1.149,239.255.255.250,46376,1900
