time,proto,data_len,ip_src,ip_dst,src_port,dst_port
1551428151.186728,6,216,192.168.1.149,172.217.168.174,53932,443
1551428151.187329,6,46,192.168.1.149,172.217.168.174,53932,443
1551428151.203358,6,46,172.217.168.174,192.168.1.149,443,53932
1551428151.26154,6,172,172.217.168.174,192.168.1.149,443,53932
1551428151.262225,6,107,172.217.168.174,192.168.1.149,443,53932
1551428151.262756,6,125,172.217.168.174,192.168.1.149,443,53932
1551428151.268302,17,62,192.168.1.149,192.168.1.1,35565,53
1551428151.269927,17,366,192.168.1.1,192.168.1.149,53,35565
1551428151.286749,6,224,192.168.1.149,130.206.193.108,40732,443
1551428151.286835,6,224,192.168.1.149,130.206.193.108,40734,443
1551428151.307003,6,1448,130.206.193.108,192.168.1.149,443,40732
1551428151.307281,6,1448,130.206.193.108,192.168.1.149,443,40732
1551428151.307442,6,241,130.206.193.108,192.168.1.149,443,40732
1551428151.307471,6,1448,130.206.193.108,192.168.1.149,443,40734
1551428151.308002,6,1448,130.206.193.108,192.168.1.149,443,40734
1551428151.308037,6,241,130.206.193.108,192.168.1.149,443,40734
1551428151.308633,6,258,192.168.1.149,130.206.193.108,40732,443
1551428151.310391,6,258,192.168.1.149,130.206.193.108,40734,443
1551428151.325077,6,278,130.206.193.108,192.168.1.149,443,40732
1551428151.326213,6,278,130.206.193.108,192.168.1.149,443,40734
1551428151.330332,6,452,192.168.1.149,130.206.193.108,40732,443
1551428151.330431,6,458,192.168.1.149,130.206.193.108,40734,443
1551428151.346087,6,216,130.206.193.108,192.168.1.149,443,40732
1551428151.346463,6,216,130.206.193.108,192.168.1.149,443,40734
1551428151.465865,6,1418,172.217.168.174,192.168.1.149,443,53932
1551428151.465937,6,1418,172.217.168.174,192.168.1.149,443,53932
1551428151.466209,6,1418,172.217.168.174,192.168.1.149,443,53932
1551428151.466239,6,1418,172.217.168.174,192.168.1.149,443,53932
1551428151.466905,6,1418,172.217.168.174,192.168.1.149,443,53932
1551428151.466931,6,1418,172.217.168.174,192.168.1.149,443,53932
1551428151.467181,6,1418,172.217.168.174,192.168.1.149,443,53932
1551428151.467338,6,1418,172.217.168.174,192.168.1.149,443,53932
1551428151.46793,6,1418,172.217.168.174,192.168.1.149,443,53932
1551428151.468085,6,1418,172.217.168.174,192.168.1.149,443,53932
1551428151.468641,6,1418,172.217.168.174,192.168.1.149,443,53932
1551428151.468789,6,1418,172.217.168.174,192.168.1.149,443,53932
1551428151.469475,6,1299,172.217.168.174,192.168.1.149,443,53932
1551428151.575181,6,787,192.168.1.149,172.217.168.174,53932,443
1551428151.598381,6,90,192.168.1.149,172.217.168.174,53932,443
1551428151.598446,6,1368,192.168.1.149,172.217.168.174,53932,443
1551428151.598593,6,1347,192.168.1.149,172.217.168.174,53932,443
1551428151.615372,6,167,172.217.168.174,192.168.1.149,443,53932
1551428151.615484,6,38,172.217.168.174,192.168.1.149,443,53932
1551428151.615488,6,46,172.217.168.174,192.168.1.149,443,53932
1551428151.616285,6,46,192.168.1.149,172.217.168.174,53932,443
1551428151.617527,17,53,192.168.1.149,192.168.1.1,50117,53
1551428151.61894,17,327,192.168.1.1,192.168.1.149,53,50117
1551428151.630035,6,1271,192.168.1.149,130.206.193.108,40734,443
1551428151.630506,6,1160,192.168.1.149,130.206.193.108,40732,443
1551428151.636095,6,218,192.168.1.149,216.58.201.130,54712,443
1551428151.647924,6,1448,130.206.193.108,192.168.1.149,443,40732
1551428151.648358,6,1448,130.206.193.108,192.168.1.149,443,40732
1551428151.648382,6,1448,130.206.193.108,192.168.1.149,443,40732
1551428151.648436,6,1448,130.206.193.108,192.168.1.149,443,40732
1551428151.648452,6,1448,130.206.193.108,192.168.1.149,443,40732
1551428151.648986,6,1448,130.206.193.108,192.168.1.149,443,40732
1551428151.6491,6,1448,130.206.193.108,192.168.1.149,443,40732
1551428151.649109,6,1448,130.206.193.108,192.168.1.149,443,40732
1551428151.649489,6,1448,130.206.193.108,192.168.1.149,443,40732
1551428151.649517,6,1448,130.206.193.108,192.168.1.149,443,40732
1551428151.650608,6,1448,130.206.193.108,192.168.1.149,443,40732
1551428151.65064,6,1448,130.206.193.108,192.168.1.149,443,40732
1551428151.65101,6,1448,130.206.193.108,192.168.1.149,443,40732
1551428151.651122,6,1448,130.206.193.108,192.168.1.149,443,40732
1551428151.651608,6,1448,130.206.193.108,192.168.1.149,443,40732
1551428151.651793,6,1448,130.206.193.108,192.168.1.149,443,40732
1551428151.652328,6,1448,130.206.193.108,192.168.1.149,443,40732
1551428151.652474,6,1448,130.206.193.108,192.168.1.149,443,40732
1551428151.653116,6,1448,130.206.193.108,192.168.1.149,443,40732
1551428151.653586,6,1448,130.206.193.108,192.168.1.149,443,40732
1551428151.653875,6,1448,130.206.193.108,192.168.1.149,443,40732
1551428151.654412,6,1448,130.206.193.108,192.168.1.149,443,40732
1551428151.654706,6,1448,130.206.193.108,192.168.1.149,443,40732
1551428151.655307,6,1448,130.206.193.108,192.168.1.149,443,40732
1551428151.655453,6,1448,130.206.193.108,192.168.1.149,443,40732
1551428151.656104,6,1448,130.206.193.108,192.168.1.149,443,40732
1551428151.656247,6,1448,130.206.193.108,192.168.1.149,443,40732
1551428151.66423,6,1448,130.206.193.108,192.168.1.149,443,40732
1551428151.664334,6,1448,130.206.193.108,192.168.1.149,443,40732
1551428151.664631,6,1448,130.206.193.108,192.168.1.149,443,40732
1551428151.664776,6,1448,130.206.193.108,192.168.1.149,443,40732
1551428151.665196,6,143,192.168.1.149,172.217.168.174,53932,443
1551428151.665374,6,318,192.168.1.149,172.217.168.174,53932,443
1551428151.665894,6,1448,130.206.193.108,192.168.1.149,443,40732
1551428151.665912,6,1448,130.206.193.108,192.168.1.149,443,40732
1551428151.666351,6,1448,130.206.193.108,192.168.1.149,443,40732
1551428151.666875,6,1448,130.206.193.108,192.168.1.149,443,40732
