time,proto,data_len,ip_src,ip_dst,src_port,dst_port
1570289213.248965,6,132,172.19.98.240,174.11.230.62,43144,22
1570289213.330679,6,116,174.11.230.62,172.19.98.240,22,43144
1570289213.42088,6,132,172.19.98.240,174.11.230.62,43144,22
1570289213.498247,6,116,174.11.230.62,172.19.98.240,22,43144
1570289213.588625,6,132,172.19.98.240,174.11.230.62,43144,22
1570289213.666567,6,116,174.11.230.62,172.19.98.240,22,43144
1570289214.146218,6,116,172.19.98.240,174.11.230.62,43144,22
1570289214.225841,6,244,174.11.230.62,172.19.98.240,22,43144
1570289214.56948,6,116,172.19.98.240,174.11.230.62,43144,22
1570289214.649057,6,180,174.11.230.62,172.19.98.240,22,43144
1570289214.695709,6,116,172.19.98.240,174.11.230.62,43144,22
1570289214.773807,6,180,174.11.230.62,172.19.98.240,22,43144
1570289214.829518,6,116,172.19.98.240,174.11.230.62,43144,22
1570289214.907149,6,180,174.11.230.62,172.19.98.240,22,43144
1570289216.045012,6,116,172.19.98.240,174.11.230.62,43144,22
1570289216.124339,6,148,174.11.230.62,172.19.98.240,22,43144
1570289216.207145,6,116,172.19.98.240,174.11.230.62,43144,22
1570289216.286878,6,180,174.11.230.62,172.19.98.240,22,43144
1570289216.662462,6,116,172.19.98.240,174.11.230.62,43144,22
1570289216.742613,6,180,174.11.230.62,172.19.98.240,22,43144
1570289216.857513,6,116,172.19.98.240,174.11.230.62,43144,22
1570289216.937378,6,180,174.11.230.62,172.19.98.240,22,43144
1570289217.220584,6,116,172.19.98.240,174.11.230.62,43144,22
1570289217.298816,6,228,174.11.230.62,172.19.98.240,22,43144
1570289219.542044,6,116,172.19.98.240,174.11.230.62,43144,22
1570289219.598753,6,116,172.19.98.240,174.11.230.62,43144,22
1570289219.621841,6,212,174.11.230.62,172.19.98.240,22,43144
1570289219.676349,6,244,174.11.230.62,172.19.98.240,22,43144
1570289219.693662,6,116,172.19.98.240,174.11.230.62,43144,22
1570289219.772859,6,244,174.11.230.62,172.19.98.240,22,43144
1570289219.890568,6,116,172.19.98.240,174.11.230.62,43144,22
1570289219.954452,6,116,172.19.98.240,174.11.230.62,43144,22
1570289219.968076,6,244,174.11.230.62,172.19.98.240,22,43144
1570289220.03222,6,244,174.11.230.62,172.19.98.240,22,43144
1570289220.53017,6,116,172.19.98.240,174.11.230.62,43144,22
1570289220.611672,6,132,174.11.230.62,172.19.98.240,22,43144
1570289220.627416,6,116,172.19.98.240,174.11.230.62,43144,22
1570289220.650218,6,196,174.11.230.62,172.19.98.240,22,43144
1570289220.733014,6,244,174.11.230.62,172.19.98.240,22,43144
1570289220.838316,6,116,172.19.98.240,174.11.230.62,43144,22
1570289220.917258,6,132,174.11.230.62,172.19.98.240,22,43144
1570289220.95593,6,196,174.11.230.62,172.19.98.240,22,43144
1570289220.974415,6,116,172.19.98.240,174.11.230.62,43144,22
1570289221.052108,6,244,174.11.230.62,172.19.98.240,22,43144
1570289221.320494,6,132,172.19.98.240,174.11.230.62,43144,22
1570289221.399948,6,148,174.11.230.62,172.19.98.240,22,43144
1570289221.548949,6,132,172.19.98.240,174.11.230.62,43144,22
1570289221.628147,6,116,174.11.230.62,172.19.98.240,22,43144
1570289221.751367,6,132,172.19.98.240,174.11.230.62,43144,22
1570289221.830316,6,116,174.11.230.62,172.19.98.240,22,43144
1570289222.237628,6,116,172.19.98.240,174.11.230.62,43144,22
1570289222.316963,6,180,174.11.230.62,172.19.98.240,22,43144
1570289222.408125,6,116,172.19.98.240,174.11.230.62,43144,22
1570289222.485264,6,180,174.11.230.62,172.19.98.240,22,43144
1570289222.543399,6,116,172.19.98.240,174.11.230.62,43144,22
1570289222.620834,6,180,174.11.230.62,172.19.98.240,22,43144
1570289222.697195,6,116,172.19.98.240,174.11.230.62,43144,22
1570289222.774163,6,180,174.11.230.62,172.19.98.240,22,43144
1570289222.839515,6,116,172.19.98.240,174.11.230.62,43144,22
1570289222.918721,6,180,174.11.230.62,172.19.98.240,22,43144
1570289222.981561,6,116,172.19.98.240,174.11.230.62,43144,22
1570289223.059556,6,180,174.11.230.62,172.19.98.240,22,43144
1570289223.116804,6,116,172.19.98.240,174.11.230.62,43144,22
1570289223.194475,6,228,174.11.230.62,172.19.98.240,22,43144
1570289223.590833,6,116,172.19.98.240,174.11.230.62,43144,22
1570289223.652709,6,116,172.19.98.240,174.11.230.62,43144,22
1570289223.669873,6,244,174.11.230.62,172.19.98.240,22,43144
1570289223.727498,6,116,172.19.98.240,174.11.230.62,43144,22
1570289223.730676,6,244,174.11.230.62,172.19.98.240,22,43144
1570289223.806938,6,244,174.11.230.62,172.19.98.240,22,43144
1570289223.884789,6,116,172.19.98.240,174.11.230.62,43144,22
1570289223.962978,6,244,174.11.230.62,172.19.98.240,22,43144
1570289223.987482,6,116,172.19.98.240,174.11.230.62,43144,22
1570289224.065062,6,132,174.11.230.62,172.19.98.240,22,43144
1570289224.14565,6,196,174.11.230.62,172.19.98.240,22,43144
1570289224.207871,6,116,172.19.98.240,174.11.230.62,43144,22
1570289224.267722,6,116,172.19.98.240,174.11.230.62,43144,22
1570289224.285816,6,244,174.11.230.62,172.19.98.240,22,43144
1570289224.333368,6,116,172.19.98.240,174.11.230.62,43144,22
1570289224.345397,6,244,174.11.230.62,172.19.98.240,22,43144
1570289224.410375,6,244,174.11.230.62,172.19.98.240,22,43144
1570289224.462951,6,116,172.19.98.240,174.11.230.62,43144,22
1570289224.539753,6,132,174.11.230.62,172.19.98.240,22,43144
1570289224.58049,6,196,174.11.230.62,172.19.98.240,22,43144
1570289224.960721,6,132,172.19.98.240,174.11.230.62,43144,22
1570289225.039779,6,116,174.11.230.62,172.19.98.240,22,43144
1570289225.214543,6,132,172.19.98.240,174.11.230.62,43144,22
1570289225.294175,6,116,174.11.230.62,172.19.98.240,22,43144
1570289225.723425,6,132,172.19.98.240,174.11.230.62,43144,22
1570289225.804621,6,116,174.11.230.62,172.19.98.240,22,43144
1570289225.992132,6,292,174.11.230.62,172.19.98.240,22,43144
1570289226.062269,6,116,172.19.98.240,174.11.230.62,43144,22
1570289226.139618,6,132,174.11.230.62,172.19.98.240,22,43144
1570289226.178415,6,132,174.11.230.62,172.19.98.240,22,43144
1570289226.221987,6,116,172.19.98.240,174.11.230.62,43144,22
1570289226.300707,6,132,174.11.230.62,172.19.98.240,22,43144
1570289226.339062,6,132,174.11.230.62,172.19.98.240,22,43144
1570289226.364147,6,116,172.19.98.240,174.11.230.62,43144,22
1570289226.441806,6,180,174.11.230.62,172.19.98.240,22,43144
1570289226.509494,6,116,172.19.98.240,174.11.230.62,43144,22
1570289226.589589,6,180,174.11.230.62,172.19.98.240,22,43144
1570289226.672332,6,116,172.19.98.240,174.11.230.62,43144,22
1570289226.74925,6,132,174.11.230.62,172.19.98.240,22,43144
1570289226.787883,6,132,174.11.230.62,172.19.98.240,22,43144
1570289226.850201,6,116,172.19.98.240,174.11.230.62,43144,22
1570289226.933482,6,180,174.11.230.62,172.19.98.240,22,43144
1570289227.241125,6,116,172.19.98.240,174.11.230.62,43144,22
1570289227.321168,6,132,174.11.230.62,172.19.98.240,22,43144
1570289227.360768,6,212,174.11.230.62,172.19.98.240,22,43144
1570289227.752998,6,116,172.19.98.240,174.11.230.62,43144,22
1570289227.833907,6,260,174.11.230.62,172.19.98.240,22,43144
1570289227.926607,6,116,172.19.98.240,174.11.230.62,43144,22
1570289228.00465,6,260,174.11.230.62,172.19.98.240,22,43144
1570289228.026817,6,116,172.19.98.240,174.11.230.62,43144,22
1570289228.105782,6,260,174.11.230.62,172.19.98.240,22,43144
1570289228.127711,6,116,172.19.98.240,174.11.230.62,43144,22
1570289228.177144,6,116,172.19.98.240,174.11.230.62,43144,22
1570289228.205485,6,132,174.11.230.62,172.19.98.240,22,43144
1570289228.294529,6,212,174.11.230.62,172.19.98.240,22,43144
1570289228.333197,6,260,174.11.230.62,172.19.98.240,22,43144
1570289229.010991,6,116,172.19.98.240,174.11.230.62,43144,22
1570289229.08978,6,260,174.11.230.62,172.19.98.240,22,43144
1570289229.178365,6,116,172.19.98.240,174.11.230.62,43144,22
1570289229.257898,6,260,174.11.230.62,172.19.98.240,22,43144
1570289229.376726,6,116,172.19.98.240,174.11.230.62,43144,22
1570289229.456189,6,132,174.11.230.62,172.19.98.240,22,43144
1570289229.494956,6,212,174.11.230.62,172.19.98.240,22,43144
1570289229.503965,6,116,172.19.98.240,174.11.230.62,43144,22
1570289229.581298,6,132,174.11.230.62,172.19.98.240,22,43144
1570289229.689553,6,212,174.11.230.62,172.19.98.240,22,43144
1570289229.745745,6,132,172.19.98.240,174.11.230.62,43144,22
1570289229.823723,6,116,174.11.230.62,172.19.98.240,22,43144
1570289229.924668,6,132,172.19.98.240,174.11.230.62,43144,22
1570289230.003067,6,116,174.11.230.62,172.19.98.240,22,43144
1570289230.095079,6,132,172.19.98.240,174.11.230.62,43144,22
1570289230.173604,6,116,174.11.230.62,172.19.98.240,22,43144
1570289230.261346,6,132,172.19.98.240,174.11.230.62,43144,22
1570289230.341395,6,116,174.11.230.62,172.19.98.240,22,43144
1570289230.396451,6,132,172.19.98.240,174.11.230.62,43144,22
1570289230.475598,6,116,174.11.230.62,172.19.98.240,22,43144
1570289230.570408,6,132,172.19.98.240,174.11.230.62,43144,22
1570289230.648189,6,116,174.11.230.62,172.19.98.240,22,43144
1570289231.131299,6,132,172.19.98.240,174.11.230.62,43144,22
1570289231.21126,6,132,174.11.230.62,172.19.98.240,22,43144
1570289231.443862,6,132,172.19.98.240,174.11.230.62,43144,22
1570289231.524573,6,148,174.11.230.62,172.19.98.240,22,43144
1570289235.59188,6,132,172.19.98.240,174.11.230.62,43144,22
1570289235.671254,6,148,174.11.230.62,172.19.98.240,22,43144
1570289235.771103,6,132,172.19.98.240,174.11.230.62,43144,22
1570289235.84917,6,148,174.11.230.62,172.19.98.240,22,43144
1570289236.015663,6,132,172.19.98.240,174.11.230.62,43144,22
