time,proto,data_len,ip_src,ip_dst,src_port,dst_port
1554715342.1317,17,40,192.168.1.149,192.168.1.1,55365,53
1554715342.131905,17,40,192.168.1.149,192.168.1.1,51428,53
1554715342.134719,17,168,192.168.1.1,192.168.1.149,53,55365
1554715342.134762,17,160,192.168.1.1,192.168.1.149,53,51428
1554715342.135926,17,56,192.168.1.149,154.9.81.43,56135,123
1554715342.189267,17,56,154.9.81.43,192.168.1.149,123,56135
1554715347.101169,17,53,192.168.1.149,224.0.0.251,5353,5353
1554715356.994478,6,37,192.168.1.149,180.142.236.35,35644,443
1554715357.214289,6,33,180.142.236.35,192.168.1.149,443,35644
1554715358.033285,6,31,180.142.236.35,192.168.1.149,443,35644
1554715358.033393,6,35,192.168.1.149,180.142.236.35,35644,443
1554715360.524762,17,55,192.168.1.149,192.168.1.1,51532,53
1554715360.527704,17,55,192.168.1.1,192.168.1.149,53,51532
1554715360.539381,17,53,192.168.1.149,192.168.1.1,47246,53
1554715360.53958,17,53,192.168.1.149,192.168.1.1,43437,53
1554715360.54116,17,324,192.168.1.1,192.168.1.149,53,47246
1554715360.541383,17,336,192.168.1.1,192.168.1.149,53,43437
1554715360.568492,6,600,192.168.1.149,128.86.14.120,45244,443
1554715360.597307,6,156,128.86.14.120,192.168.1.149,443,45244
1554715360.597858,6,51,192.168.1.149,128.86.14.120,45244,443
1554715360.600291,6,177,192.168.1.149,128.86.14.120,45244,443
1554715360.600337,6,596,192.168.1.149,128.86.14.120,45244,443
1554715360.626042,6,69,128.86.14.120,192.168.1.149,443,45244
1554715360.626235,6,38,128.86.14.120,192.168.1.149,443,45244
1554715360.626249,6,38,192.168.1.149,128.86.14.120,45244,443
1554715360.62634,6,240,128.86.14.120,192.168.1.149,443,45244
1554715360.627746,6,1414,128.86.14.120,192.168.1.149,443,45244
1554715360.62778,6,46,128.86.14.120,192.168.1.149,443,45244
1554715360.628144,6,46,192.168.1.149,128.86.14.120,45244,443
1554715361.719792,6,87,192.168.1.149,197.169.156.222,37838,80
1554715361.924816,6,148,197.169.156.222,192.168.1.149,80,37838
1554715375.235275,17,56,192.168.1.149,154.9.81.43,46736,123
1554715375.287538,17,56,154.9.81.43,192.168.1.149,123,46736
1554715419.569003,6,46,192.168.1.149,128.86.14.120,45244,443
1554715419.593982,6,46,128.86.14.120,192.168.1.149,443,45244
1554715439.485394,17,56,192.168.1.149,154.9.81.43,46473,123
1554715439.751033,17,56,154.9.81.43,192.168.1.149,123,46473
1554715471.985252,17,56,192.168.1.149,154.9.81.43,33439,123
1554715472.312735,17,56,154.9.81.43,192.168.1.149,123,33439
1554715478.569709,6,46,192.168.1.149,128.86.14.120,45244,443
1554715478.594531,6,46,128.86.14.120,192.168.1.149,443,45244
1554715504.485323,17,56,192.168.1.149,154.9.81.43,38855,123
1554715504.673286,17,56,154.9.81.43,192.168.1.149,123,38855
1554715531.600742,6,46,192.168.1.149,128.86.14.120,45244,443
1554715531.601014,6,31,192.168.1.149,128.86.14.120,45244,443
1554715536.73521,17,56,192.168.1.149,154.9.81.43,34240,123
1554715536.789868,17,56,154.9.81.43,192.168.1.149,123,34240
