time,proto,data_len,ip_src,ip_dst,src_port,dst_port
1554727691.493273,17,180,192.168.1.149,239.255.255.250,39248,1900
1554727692.495018,17,180,192.168.1.149,239.255.255.250,39248,1900
1554727693.496477,17,180,192.168.1.149,239.255.255.250,39248,1900
1554727694.498007,17,180,192.168.1.149,239.255.255.250,39248,1900
1554727769.955903,17,53,192.168.1.149,192.168.1.1,57304,53
1554727769.958889,17,324,192.168.1.1,192.168.1.149,53,57304
1554727769.982451,6,517,192.168.1.149,94.237.199.178,36302,443
1554727770.008782,6,160,94.237.199.178,192.168.1.149,443,36302
1554727770.009492,6,216,192.168.1.149,94.237.199.178,36302,443
1554727770.015162,6,93,192.168.1.149,94.237.199.178,36302,443
1554727770.015498,6,858,192.168.1.149,94.237.199.178,36302,443
1554727770.031497,6,69,94.237.199.178,192.168.1.149,443,36302
1554727770.031803,6,38,192.168.1.149,94.237.199.178,36302,443
1554727770.038008,6,38,94.237.199.178,192.168.1.149,443,36302
1554727770.040136,6,250,94.237.199.178,192.168.1.149,443,36302
1554727770.040662,6,1418,94.237.199.178,192.168.1.149,443,36302
1554727770.042411,6,1418,94.237.199.178,192.168.1.149,443,36302
1554727770.04274,6,1418,94.237.199.178,192.168.1.149,443,36302
1554727770.043055,6,1066,94.237.199.178,192.168.1.149,443,36302
1554727770.044148,6,46,192.168.1.149,94.237.199.178,36302,443
1554727796.259133,17,55,192.168.1.149,192.168.1.1,49802,53
1554727796.259346,17,55,192.168.1.149,192.168.1.1,39074,53
1554727796.260944,17,55,192.168.1.1,192.168.1.149,53,39074
1554727796.261468,17,199,192.168.1.1,192.168.1.149,53,49802
1554727797.469988,6,87,192.168.1.149,199.33.87.172,58694,80
1554727797.672886,6,148,199.33.87.172,192.168.1.149,80,58694
