time,proto,data_len,ip_src,ip_dst,src_port,dst_port
1551364145.178301,17,180,192.168.1.149,239.255.255.250,46849,1900
1551364145.282199,17,55,192.168.1.149,192.168.1.1,48072,53
1551364145.283422,17,71,192.168.1.1,192.168.1.149,53,48072
1551364145.302616,6,213,192.168.1.149,172.217.16.227,40910,443
1551364145.34287,6,1418,172.217.16.227,192.168.1.149,443,40910
1551364145.342923,6,1418,172.217.16.227,192.168.1.149,443,40910
1551364145.344837,6,998,172.217.16.227,192.168.1.149,443,40910
1551364145.345712,6,93,192.168.1.149,172.217.16.227,40910,443
1551364145.358251,6,93,192.168.1.149,172.217.16.227,40910,443
1551364145.358725,6,262,192.168.1.149,172.217.16.227,40910,443
1551364145.362257,6,284,172.217.16.227,192.168.1.149,443,40910
1551364145.362539,6,69,172.217.16.227,192.168.1.149,443,40910
1551364145.366229,6,38,192.168.1.149,172.217.16.227,40910,443
1551364145.374391,6,38,172.217.16.227,192.168.1.149,443,40910
1551364145.388024,17,40,192.168.1.149,192.168.1.1,55779,53
1551364145.3917,17,304,192.168.1.1,192.168.1.149,53,55779
1551364145.404985,6,181,172.217.16.227,192.168.1.149,443,40910
1551364145.405562,6,38,172.217.16.227,192.168.1.149,443,40910
1551364145.40584,6,46,172.217.16.227,192.168.1.149,443,40910
1551364145.406469,6,46,192.168.1.149,172.217.16.227,40910,443
1551364145.438499,6,202,192.168.1.149,216.58.211.36,44870,443
1551364145.481122,6,1418,216.58.211.36,192.168.1.149,443,44870
1551364145.481188,6,1149,216.58.211.36,192.168.1.149,443,44870
1551364145.942984,17,45,192.168.1.149,192.168.1.1,45395,53
1551364145.944874,6,258,192.168.1.149,216.58.211.36,44870,443
1551364145.944913,17,309,192.168.1.1,192.168.1.149,53,45395
1551364145.946803,6,93,192.168.1.149,216.58.211.36,44870,443
1551364145.94718,6,817,192.168.1.149,216.58.211.36,44870,443
1551364145.947752,6,685,192.168.1.149,216.58.211.36,44870,443
1551364145.961518,6,321,216.58.211.36,192.168.1.149,443,44870
1551364145.962646,6,69,216.58.211.36,192.168.1.149,443,44870
